symbol,entry_date,exit_date,entry_price,exit_price,qty,r_multiple,pnl,exit_reason
ETH,2023-02-09,2023-02-10,1581.400898359226,1531.7996716115929,1.555268205694557,-0.4295741707361922,-77.14321092404015,signal
AVAX,2023-02-04,2023-02-12,18.087435122302235,17.394148877503024,138.83004667119818,-0.4909746494655056,-96.24896172197415,signal
AVAX,2023-02-23,2023-02-24,17.992931281918693,17.67835497470388,119.62677832532482,-0.2577125336541172,-37.63175016958586,signal
BTC,2023-02-07,2023-02-26,30614.124082768056,35394.05803154769,0.08262258274302041,1.9543646779497288,394.93048818921767,signal
ETH,2023-02-17,2023-02-27,1567.043420664753,1534.187103657194,1.6877346156838278,-0.26601587025572304,-55.452743557538646,stop
SOL,2023-02-02,2023-03-04,74.07855718027544,84.76402241972582,33.74795750835255,2.030798957829339,360.61262685794964,signal
AVAX,2023-03-01,2023-03-05,18.01035498681148,17.926237806047553,134.5507953932737,-0.05346332865961088,-11.318033578025972,signal
ETH,2023-03-09,2023-03-22,1554.373985855736,1563.0980004396583,1.656074615208023,0.06894429281353373,14.447619095138347,stop
BTC,2023-03-15,2023-04-03,33326.30260348393,33952.830531504784,0.07947147036367973,0.36612916722695943,49.79109566372713,stop
BTC,2023-04-19,2023-04-24,34789.223284413936,33908.30695419463,0.07604140330725347,-0.5020390503753336,-66.98611394615182,signal
AVAX,2023-04-14,2023-04-28,17.105793914846643,16.97908683996954,154.07041588267282,-0.10409174755458087,-19.52181172159227,signal
BTC,2023-05-04,2023-05-09,35443.0368234494,34325.24408670858,0.0737484717821195,-0.4665331603413409,-82.43550610378844,signal
SOL,2023-05-11,2023-05-15,79.1666313120085,78.43116499625577,32.75699472799812,-0.1427010507498145,-24.091666227732418,signal
BTC,2023-05-19,2023-05-21,35247.50208085535,34937.78699651982,0.0735976843850256,-0.1369346108180377,-22.79431302620821,signal
ETH,2023-05-14,2023-05-22,1575.8024547319417,1526.86365357581,1.6207174816848844,-0.38240405202151073,-79.31597056644291,stop
SOL,2023-06-05,2023-06-08,78.41906566698759,76.73507901773462,33.19408808471326,-0.3119396263355839,-55.89840116878429,signal
AVAX,2023-05-24,2023-06-11,17.719187498712706,18.006221539188306,131.9574137110585,0.18481923776473008,37.87626962819546,stop
ETH,2023-06-27,2023-07-03,1583.249052157945,1537.952273241127,1.6680456931722099,-0.4644626416099592,-75.55709698677217,signal
BTC,2023-06-13,2023-07-04,34968.2116393066,37371.01309624203,0.0731294162411818,1.0867774167054258,175.71546788914893,signal
SOL,2023-08-15,2023-08-29,64.13869987079646,65.20356483613051,40.260318686034495,0.31810713428701953,42.87180286194204,stop
AVAX,2023-08-18,2023-08-29,17.769993012417856,17.95646721293665,146.12344383294572,0.21828804396583565,27.24825236580159,stop
ETH,2023-09-10,2023-09-11,1931.8409021171065,2203.4921068052417,0.3025795256624002,0.3906896622009783,82.19609266015557,signal
BTC,2023-09-05,2023-09-16,37463.99622806059,37989.40428570411,0.030387221212903586,0.0767647867577769,15.96569087465572,signal
ETH,2023-09-12,2023-09-20,2193.2171106886112,1953.3038084827353,0.32618907770268113,-0.36918970596398,-78.25709877513927,stop
ETH,2023-11-03,2023-11-12,1487.4188592546077,1473.6608636193723,1.49603027762077,-0.09877326346762369,-20.582378029686517,signal
BTC,2023-11-07,2023-11-14,31168.26999128328,28871.666849896566,0.06904627092301159,-0.7599765422442076,-158.57188270282649,stop
AVAX,2023-11-08,2023-11-22,12.718704657525317,12.73693941305493,184.7430995264948,0.01607795468363982,3.3687452556487107,signal
SOL,2023-11-09,2023-11-30,40.28721680660858,41.53768397144985,64.29783854219788,0.4454328267226251,80.40233586728381,signal
ETH,2023-11-28,2023-12-02,1472.8236328359933,1496.162871098523,1.5215614966093334,0.1715542540997755,35.5120863004566,signal
BTC,2023-12-14,2023-12-24,29983.89575417686,29964.64217098238,0.07053571939899775,-0.006554918836700897,-1.3580653416311421,signal
ETH,2023-12-21,2023-12-28,1549.4818806470273,1465.4141596352124,1.6677739935562261,-0.7274428863198156,-140.20595880104523,stop
ETH,2024-01-10,2024-01-18,1504.2683895048149,1451.7537025960746,1.69809584537036,-0.5585204748208696,-89.17497166065706,signal
SOL,2024-01-18,2024-01-20,37.79039094636928,35.65959852251669,67.07456307674549,-1.0,-142.92197083715195,stop
SOL,2024-01-24,2024-01-28,36.84110930320138,37.55375791055664,68.01688148563413,0.24940870565189688,48.47213586738511,signal
AVAX,2024-01-17,2024-01-30,11.102957458292304,11.29261931281776,196.13156513562708,0.1831882367315971,37.19867637460327,signal
ETH,2024-02-12,2024-02-21,1507.0186339383856,1573.026100654598,1.5558410214645921,0.5098584139889145,102.69712444004185,signal
AVAX,2024-02-20,2024-02-21,11.688857085426324,11.540743154169654,219.7009725801491,-0.15839158543173562,-32.540774749759834,signal
BTC,2024-02-22,2024-02-25,26749.41488422274,25449.392575789283,0.0947805575700305,-0.815314181104331,-123.21683924680126,stop
BTC,2024-03-09,2024-03-14,27930.80851258476,26368.61106131688,0.08974405327008055,-0.7739681383101519,-140.19793128496892,stop
AVAX,2024-03-04,2024-03-17,11.336077824037954,11.420562295865276,220.93357918522864,0.1105025369130883,18.66545674638384,signal
ETH,2024-03-14,2024-04-02,1530.1325676423992,1663.769618453725,1.330951022738642,0.8978220555242521,177.86436945310982,stop
AVAX,2024-03-19,2024-04-16,11.856962720734463,13.142111924196836,202.14570880335629,1.2994418604609912,259.7873966519701,stop
BTC,2024-04-17,2024-04-18,26962.106028150447,25910.462187260237,0.09582152328090426,-0.6052501572599832,-100.77011478308087,signal
ETH,2024-04-25,2024-05-07,1921.9802004095925,1955.767090062904,1.3311050453265056,0.22414097886355766,44.973899283412706,signal
AVAX,2024-05-13,2024-05-24,15.082646235464328,14.877221527260344,170.36804924600844,-0.19501339116720784,-34.99780680364314,signal
