date,equity,dd_day,dd_week,regime,halted_today,halted_week,n_positions
2023-01-01,10000.0,0.0,0.0,bull,False,False,0
2023-01-02,10000.0,0.0,0.0,bull,False,False,0
2023-01-03,10000.0,0.0,0.0,bull,False,False,2
2023-01-04,10036.144594686948,1.8124384183432491e-16,1.8124384183432491e-16,bull,False,False,1
2023-01-05,9986.09388671687,0.004987045323816351,0.004987045323816532,bull,False,False,1
2023-01-06,9951.282345126705,0.0034860018326554887,0.00845566230733366,bull,False,False,1
2023-01-07,9954.87469696818,0.0,0.008097720887938756,bull,False,False,1
2023-01-08,9978.011694895102,0.0,0.005792353751322313,bull,False,False,1
2023-01-09,9944.625787092387,0.0033459479527163864,0.0033459479527163864,bull,False,False,1
2023-01-10,9929.687389092796,0.0015021578809913826,0.004843079691621209,bull,False,False,1
2023-01-11,9885.911021813037,0.0044086349916559325,0.009230363312681282,bull,False,False,1
2023-01-12,9909.78681671449,0.0,0.006837522370866417,bull,False,False,0
2023-01-13,9909.78681671449,0.0,0.006837522370866417,bull,False,False,0
2023-01-14,9909.78681671449,0.0,0.006837522370866417,bull,False,False,1
2023-01-15,9859.512468361572,0.005073201803707981,0.011876036043749625,bull,False,False,2
2023-01-16,9876.659455048524,0.0,0.0,bull,False,False,1
2023-01-17,9853.779524919219,0.0023165656600228745,0.0023165656600228745,bull,False,False,2
2023-01-18,9887.612098909847,0.0,0.0,bull,False,False,2
2023-01-19,10020.932203940749,0.0,0.0,bull,False,False,2
2023-01-20,10032.398077585607,0.0,0.0,bull,False,False,3
2023-01-21,10089.673856291622,0.0,0.0,bull,False,False,3
2023-01-22,10094.02591516883,0.0,0.0,bull,False,False,3
2023-01-23,10119.107859713102,0.0,0.0,bull,False,False,3
2023-01-24,10200.92849382685,0.0,0.0,bull,False,False,3
2023-01-25,10145.123366701438,0.005470592913104181,0.005470592913104181,bull,False,False,3
2023-01-26,10178.192297291534,0.0,0.002228835987731374,bull,False,False,3
2023-01-27,10201.263274379537,0.0,0.0,bull,False,False,3
2023-01-28,10079.380036280418,0.01194785732128182,0.01194785732128182,bull,False,False,3
2023-01-29,10059.217229195268,0.002000401514038951,0.013924358323445758,bull,False,False,3
2023-01-30,10024.987404690295,0.0034028318232980103,0.0034028318232980103,bull,False,False,3
2023-01-31,10037.912360009293,0.0,0.0021179450349417765,bull,False,False,3
2023-02-01,10203.941334797186,0.0,0.0,bull,False,False,2
2023-02-02,10211.964620289837,0.0,0.0,bull,False,False,2
2023-02-03,10225.212434018533,0.0,0.0,bull,False,False,3
2023-02-04,10266.73547688243,0.0,0.0,bull,False,False,3
2023-02-05,10289.405522664649,0.0,0.0,bull,False,False,4
2023-02-06,10255.690346167452,0.0032766884756297936,0.0032766884756297936,bull,False,False,4
2023-02-07,10273.804344815293,0.0,0.001516237047416467,bull,False,False,4
2023-02-08,10333.414325075824,0.0,0.0,bull,False,False,4
2023-02-09,10311.117370431602,0.002157752892005347,0.002157752892005347,bull,False,False,4
2023-02-10,10414.5284491952,0.0,0.0,bull,False,False,4
2023-02-11,10397.607577983155,0.0016247371443258096,0.0016247371443258096,bull,False,False,4
2023-02-12,10543.025412681356,0.0,0.0,bull,False,False,4
2023-02-13,10732.189977685037,0.0,0.0,bull,False,False,4
2023-02-14,10649.264269989417,0.007726820701836605,0.007726820701836605,bull,False,False,4
2023-02-15,10643.698967296616,0.0005225997356911049,0.008245382403071197,bull,False,False,4
2023-02-16,10726.043807077363,0.0,0.0005726855954332592,bull,False,False,4
2023-02-17,10695.950473876437,0.0028056321363399434,0.003376710986662636,bull,False,False,4
2023-02-18,10802.527948380874,0.0,0.0,bull,False,False,4
2023-02-19,10827.995523994963,0.0,0.0,bull,False,False,4
2023-02-20,10934.711391319172,0.0,0.0,bull,False,False,4
2023-02-21,11096.388353440747,0.0,0.0,bull,False,False,4
2023-02-22,11025.68571903844,0.006371679879100814,0.006371679879100814,bull,False,False,4
2023-02-23,11068.2441545162,0.0,0.0025363386741795047,bull,False,False,4
2023-02-24,11077.89314753411,0.0,0.0016667770915661374,bull,False,False,3
2023-02-25,11092.376180641062,0.0,0.00036157465581498774,bull,False,False,3
2023-02-26,10965.779819873169,0.011412916286488295,0.01177036432102515,bull,False,False,2
2023-02-27,11026.332625561161,0.0,0.0,bull,False,False,2
2023-02-28,10995.429859628237,0.0028026332038347413,0.0028026332038347413,bull,False,False,2
2023-03-01,10980.900049264626,0.001321440866714945,0.0041203705564997264,bull,False,False,2
2023-03-02,11009.954672588072,0.0,0.0014853490756411498,bull,False,False,2
2023-03-03,10977.121607943773,0.0029821253239166335,0.0044630449024644575,bull,False,False,2
2023-03-04,11018.719020677509,0.0,0.0006904929446806857,bull,False,False,2
2023-03-05,11080.432602673129,0.0,0.0,bull,False,False,2
2023-03-06,11201.319784379786,0.0,0.0,bull,False,False,2
2023-03-07,11323.697106911182,0.0,0.0,bull,False,False,2
2023-03-08,11319.330928349154,0.0003855788900749668,0.0003855788900749668,bull,False,False,2
2023-03-09,11355.874860905085,0.0,0.0,bull,False,False,2
2023-03-10,11534.722679447248,0.0,0.0,bull,False,False,2
