symbol,entry_date,exit_date,entry_price,exit_price,qty,r_multiple,pnl,exit_reason
ETH,2023-01-26,2023-02-24,1780.2539013326864,1899.0894352608059,1.3784776740162916,0.819364688157451,163.81213039971828,stop
SOL,2023-02-05,2023-02-26,76.52372595021339,73.31735024157909,33.009571936246815,-0.7268002039604442,-105.8410896087982,stop
AVAX,2023-02-21,2023-03-18,18.870549826716537,19.587430802712234,133.53846758516798,0.4491537239809725,95.73118697542489,stop
BTC,2023-01-22,2023-03-26,34080.74521885381,46069.04168177652,0.07335520347181185,5.366387054651696,879.4039263180979,stop
SOL,2023-03-09,2023-03-28,79.69339785992169,78.52428949494032,34.55941171955022,-0.20030176268666294,-40.40369733016132,stop
ETH,2023-03-19,2023-04-08,2004.3714742268849,2008.1407064674222,1.3931118645781297,0.026333272238183478,5.250962154642988,stop
AVAX,2023-04-20,2023-04-26,19.26571180882812,18.840494475701885,142.71408095429592,-0.4124196297166801,-60.68450090294719,stop
BTC,2023-05-10,2023-05-16,48914.02459104854,45861.586818553726,0.0559004754231956,-0.9694106684575914,-170.63272268218026,stop
SOL,2023-05-22,2023-05-31,75.27504768757483,71.3887260977535,35.75765318678429,-0.7223723069130524,-138.96573958114294,signal
ETH,2023-06-12,2023-06-18,2088.6703019652755,1994.1156432293487,1.2720617569157333,-0.8371394065321801,-120.27936531619058,signal
SOL,2023-06-22,2023-06-27,71.57919012423744,68.27152500457251,36.69848412712256,-0.7749047610531863,-121.38629589186047,signal
BTC,2023-07-03,2023-07-15,50860.377023391855,51100.67952082255,0.051051552320177655,0.09127966420572968,12.267815520252597,stop
SOL,2023-07-09,2023-07-23,72.58478730991445,71.6369685540263,36.15933122444128,-0.2994712098620517,-34.27249233489748,signal
ETH,2023-07-05,2023-07-29,2109.442524910274,2165.9738385198843,1.2405224916372106,0.5080247803892693,70.12836601451814,stop
AVAX,2023-07-18,2023-07-31,19.021896748135557,19.042450144464443,137.87704454229322,0.018198205991285445,2.833841541133187,stop
