,open,high,low,close,volume
2022-01-31,101.10815413285252,111.17431659753672,100.21737146936601,105.55376726724745,1741976.2691234336
2022-02-01,105.03740583678534,105.80596362647343,103.2715778429107,104.53109015453502,549379.9428957277
2022-02-02,103.63985354511956,105.16311683848303,103.18067764260549,104.16718129239734,5124369.145256172
2022-02-03,102.34667156718524,105.36257275012377,101.7447827145539,103.53787746862363,1476315.818855193
2022-02-04,102.73374597538596,103.54303989394884,101.55421523167709,102.54380604957184,1015232.8748933749
2022-02-07,105.64441239203512,108.29699114416874,97.24864625579873,102.62424558722287,628866.0866482696
2022-02-08,100.19039468507437,104.78855684944618,99.46054311700343,102.089797613145,3673646.781491128
2022-02-09,101.51356159405907,102.95941891289289,99.68686165053174,101.30992719762804,3257139.1150574414
2022-02-10,99.63737045643512,102.73886604013649,99.21311549027897,100.96060113618758,6733320.303151881
2022-02-11,102.96436661430108,103.52922242432665,96.93955389836712,100.18022078863198,835798.1296140597
2022-02-14,98.86369236542073,103.59356337734752,96.8342844974197,100.15691982176543,3714777.4711563443
2022-02-15,99.58743020854679,102.16407738214401,97.19848326170386,99.65035557074417,726078.5932648733
2022-02-16,99.70279070272268,100.38179859578221,97.65272084093925,99.00785704066779,6080985.92062198
2022-02-17,103.4717372750236,105.78899326543211,92.17801191026446,98.74927382616993,676410.1710026598
2022-02-18,98.94733343995955,101.10473558522095,96.3710991684005,98.70954614158775,25394112.931316584
2022-02-21,95.17198099456283,100.87679296813604,94.63765098026204,97.70743433806156,2572201.6450351416
2022-02-22,97.8850470007982,99.87045488812379,95.34107696014262,97.5794892666131,3424960.870393656
2022-02-23,97.15194764146726,97.60030803249563,96.45056163386691,97.02373176379383,3898865.895860418
2022-02-24,96.9302390972246,97.24982528316967,95.88576572522001,96.56538698685252,1864630.6856549971
2022-02-25,97.4738475478485,98.35896679666178,94.28033287058908,96.2980588090772,2786547.021413433
2022-02-28,89.9391953306083,105.01456160576765,87.03397715533936,95.60248404604538,34666729.071902074
2022-03-01,96.94109481925982,98.207656261311,94.26008054244328,96.21362475801314,4425538.022037444
2022-03-02,98.03209531877819,98.21036708079158,96.89204147139554,97.54897723765758,693307.9517637187
2022-03-03,102.24777642750058,103.00006060195933,94.2599514990425,98.53314526969656,3563437.1385356737
2022-03-04,99.9796543208448,100.17454630906997,99.66522446162088,99.91956086389939,583938.21209725
2022-03-07,99.51385707717505,102.32927193051209,99.40525747308689,100.85666871003662,6935197.937186309
2022-03-08,102.57565126728875,102.59274865195358,102.3816925845982,102.48716628872741,745356.5116743569
2022-03-09,102.07641967287097,109.33265137841238,98.56673305928697,103.81022234385233,9939934.195071097
2022-03-10,105.99381813249855,108.06309833646823,101.92118564103107,104.94722057537386,4049627.233530248
2022-03-11,105.87617514205421,108.22617769434504,103.06922843494026,105.61623280262785,2904322.7480594185
2022-03-14,107.95648400784972,109.03897876223778,105.84097799431213,107.4280789723817,4616998.381961839
2022-03-15,104.77931607061707,111.61605901572983,102.09640200822194,106.75016642536619,1453025.7316301456
2022-03-16,107.90048085441298,108.34788086874903,107.88014571234581,108.11376034411407,3309448.5767673524
2022-03-17,109.007082041058,109.26661542631697,108.6794566380058,108.97264057187047,3485102.951358567
2022-03-18,110.1669240960064,111.55121839334603,109.59771667645599,110.57015342481625,1117777.5400374592
2022-03-21,112.15930454191461,112.1969681513347,112.14853137574856,112.1727471491352,1325443.5433922647
2022-03-22,117.23953920432794,119.79669964140174,107.30412221578698,113.37847987765976,3456893.7591995993
2022-03-23,113.80274839938062,114.56712019391851,113.63129961948484,114.09825047430257,657826.7106340808
2022-03-24,115.00602101113559,115.25633823789877,114.36900263129675,114.8118132040596,13418055.36196183
