,open,high,low,close,volume
2022-01-31,3176.0409492929525,3308.1830313632313,3099.815400689602,3202.3049056764967,32800377.550105724
2022-02-01,3182.5149033985404,3183.6329651756473,3176.2506457366076,3179.9396631740515,80047909.1743846
2022-02-02,3173.00477416954,3175.8023209795406,3153.4506683527684,3164.6067609814027,90498542.73260532
2022-02-03,3163.4114750645344,3244.7672321913474,3055.2999693408683,3148.6087761156477,145594379.27450603
2022-02-04,3128.5276432426235,3178.386625780963,3070.331782148235,3123.8920392821165,496339625.8824719
2022-02-07,3089.4156892026476,3131.494272836524,3075.748997088857,3103.496474795233,18217777.252813593
2022-02-08,3066.684149237058,3119.4506156568104,3062.766006722526,3090.9783734738967,76926432.46355292
2022-02-09,3105.4035655414395,3106.9914552986797,3041.641009535764,3074.142583992107,18614886.832884997
2022-02-10,3055.475259489595,3095.4445502239205,3019.88673642394,3057.4322462741484,42650573.45238307
2022-02-11,3034.5267074324297,3052.2205605447184,3020.556730962709,3036.347371190609,11080688.681920765
2022-02-14,3093.989491117211,3106.3438178287474,2946.6516339070627,3025.4442791567294,272668828.0470715
2022-02-15,2985.516441054531,3062.0557578106063,2960.7980383459326,3011.001275494833,255108099.26385236
2022-02-16,2970.7591521190348,3022.29879672096,2969.9733010872023,2996.0218180395864,23148427.91519581
2022-02-17,2976.677674033562,3024.569616169037,2943.186869726903,2983.600774380455,56958735.70211831
2022-02-18,2982.288657140404,2990.1499534390796,2941.536669176538,2965.743706792205,66619296.334456556
2022-02-21,2932.4375870730364,3001.5460699978917,2899.4005045632653,2950.0312184486747,18651581.60656765
2022-02-22,2921.297670786722,2960.154157091637,2908.0226376034434,2933.9726139857576,223122686.69372404
2022-02-23,2969.08162801061,3111.5448983127326,2740.322969629479,2920.040745585548,14964345.900155501
2022-02-24,2812.5787186171497,3010.0008551592473,2812.002089545368,2909.3175650384314,737776884.772765
2022-02-25,2884.3800775489167,2913.0453680369656,2874.5744589975607,2893.7459827808334,51828259.83611984
2022-02-28,2905.8489928704776,2936.9883680516746,2828.0338435744775,2881.996270475503,30399196.165594053
2022-03-01,2885.3604614587402,2890.5868548452017,2885.1854025035013,2887.884865826178,61576145.20246761
2022-03-02,2890.9811893846813,2966.3741184617934,2845.6389979521036,2905.3794716027496,47548913.28819664
2022-03-03,2931.9073975719452,2938.1134627285087,2894.041941653498,2915.994442805592,42157080.389273204
2022-03-04,2979.0161905451955,2985.9620805245836,2858.933962607852,2921.757759135917,345308518.986238
2022-03-07,2934.579486778342,2936.3077804239674,2930.290646023909,2933.297670340257,119519810.10882825
2022-03-08,2904.1073668471186,2987.584569864987,2901.3268327247006,2944.139819638933,211359108.2258303
2022-03-09,2950.6430519596706,2979.3527563695325,2936.4883038022253,2957.8428832478667,62391740.95886977
2022-03-10,2929.7871884383467,3047.929923504824,2889.727505661097,2967.7747447000443,7010050.272322748
2022-03-11,3052.037493645765,3056.967677581125,2899.8393565729707,2977.367156267634,117928679.07711014
2022-03-14,2958.0335457593915,3053.460883781346,2937.635779248861,2994.988471218701,18306412.609241966
2022-03-15,3010.5317944465683,3022.5750507691746,2987.8661876255674,3005.170509930152,10834538.072572777
2022-03-16,3008.1596065772655,3018.594913118897,3004.0014714285776,3011.2893518650753,404142021.1673123
2022-03-17,3009.3740431510355,3036.3438542611793,3002.736307670134,3019.493324013338,358120221.6357748
2022-03-18,3147.3727217598102,3162.936426868444,2912.7903607733488,3035.2875870205944,26029704.253020003
2022-03-21,3041.4158859650825,3105.701587132883,2999.955997421036,3052.37089858348,20154711.07386363
2022-03-22,3068.420169048864,3069.5811317708967,3061.3366898022086,3065.4561391438688,27918159.956117686
2022-03-23,3088.4387805275105,3091.259413979039,3057.9731427690235,3074.5712327542215,42814113.311694644
2022-03-24,3115.3056139063774,3178.3451573983693,2995.9124043534043,3085.7808869662713,54500920.26307043
2022-03-25,3033.052451751368,3172.9969068715927,3028.8711892574024,3100.096597660502,31853812.0836229
2022-03-28,3104.3542833835327,3149.103918469707,3083.566881467024,3116.1631133962196,6759088.259952604
2022-03-29,3179.609158570834,3187.3177025300147,3097.274399325672,3141.9735076164684,38858797.80895148
2022-03-30,3181.8971422533177,3214.8163382669236,3092.121637341027,3152.8722079450995,298652830.0635696
2022-03-31,3129.5133355149324,3215.852455639229,3123.098103646973,3169.1359557165324,14230187.87884379
2022-04-01,3143.544015026088,3173.0840929109568,3133.2649809614145,3153.111680540925,145855573.52065235
2022-04-04,3128.7673722520635,3171.947369639034,3098.6997446921514,3135.109647919418,775714443.0648918
2022-04-05,3082.326278464616,3180.863747770956,3063.4803911167487,3121.6203673910213,292118327.085163
2022-04-06,3092.4477996907067,3115.886672038883,3075.9710610464276,3095.8645371998864,41127644.4820475
2022-04-07,3016.2634836929838,3206.1570291534185,2954.6862691466345,3077.854471993043,178844075.3032534
2022-04-08,3059.0814749216197,3060.003309615116,3055.535390058804,3057.768533788333,35930153.730597824
2022-04-11,3145.6632113331057,3152.3990636475264,2936.660137704573,3042.6180615303842,38057066.043326356
2022-04-12,3054.597378174864,3074.743753360148,2995.681984324244,3034.955431032637,92860606.1783899
2022-04-13,3106.2280577845504,3149.5030559865418,2883.2032927179534,3013.4129457221184,60684855.36425639
2022-04-14,2987.917123463072,3022.5248889799523,2964.6584211672575,2993.451831131085,50543149.860762104
2022-04-15,3016.167954129177,3067.384980379224,2886.039845277581,2975.3311200907424,80658271.17141132
2022-04-18,2927.243774391945,3031.894158121416,2879.389511744732,2954.658057984871,88817641.18472202
2022-04-19,2879.2717166371494,2993.496774973488,2872.201462187844,2932.2219926420044,126749621.5376901
2022-04-20,3102.88346366922,3106.6440425757023,2746.630696722831,2921.0963508808695,12925066.8602751
2022-04-21,2900.6497060317392,2901.965607441067,2898.601075357653,2900.282853512671,335715661.7775656
2022-04-22,2882.10059363443,2913.891460026735,2860.6036503589985,2887.124615824954,34832612.7353762
2022-04-25,2852.0608077438987,2907.7209329406082,2815.4528083561704,2861.2149633614845,18186365.563189633
2022-04-26,2898.4053335563676,2961.3287086765845,2706.1587304063123,2830.8701027401435,48761745.359294884
2022-04-27,2811.1994115679927,2870.0116395019973,2757.999068194607,2813.4479606799528,139516102.15425625
2022-04-28,2798.757131179649,2811.4214061388766,2785.3884309054733,2798.374645943467,272645083.0655688
2022-04-29,2738.7835274503022,2834.7040046407046,2731.6955260123996,2782.723171112507,69106341.90376161
2022-05-02,2753.0371046338473,2753.498257346225,2749.1982278077953,2751.347402522643,32321323.181041226
2022-05-03,2706.5167681780335,2707.347032996328,2700.392238139547,2703.8673994583046,41918384.5974647
2022-05-04,2649.839335926621,2796.5500734397406,2529.1923990399505,2659.5137129329505,7962869.883502422
2022-05-05,2511.2921874748663,2742.4822970852597,2501.1838907725364,2619.0556584766414,111859443.92390794
2022-05-06,2527.6588271839933,2640.800637850751,2509.5324123022224,2574.329970131033,28460659.461250238
2022-05-09,2541.0871058434404,2557.573278756297,2469.9867307446953,2513.3985082822137,32210774.745918006
2022-05-10,2476.860996806412,2483.928585454319,2458.1809758152335,2471.021245163111,109780763.8642146
2022-05-11,2413.7637853965925,2580.2567217237092,2280.3151433034386,2425.6542367281163,25546319.55255551
2022-05-12,2373.8052345353144,2402.368571940457,2369.8652492006904,2386.0615655120005,50369043.74405271
2022-05-13,2353.336913873707,2428.7642923383924,2268.17988629497,2347.099127952072,97529505.2371482
2022-05-16,2333.317749310836,2460.774997338019,2174.7296733799926,2313.3353423623134,14851326.25880675
2022-05-17,2267.300784110983,2276.0581130622654,2264.516102480483,2270.2797728938262,18506249.00165917
2022-05-18,2232.035618237845,2262.493730577515,2205.755001334526,2233.9442387197946,34405542.92217648
2022-05-19,2146.419754383269,2307.5933216902235,2084.0615591280734,2192.9811982402534,497996017.8087758
2022-05-20,2154.7506840959013,2159.6983799474274,2154.0333106525727,2156.863985366058,6151215.539024362
2022-05-23,2121.82674031562,2144.9883501873032,2098.5139529861285,2121.623902076132,50863652.87542571
2022-05-24,2108.571735759399,2189.9965975392565,1986.0638937087947,2085.539059743986,156427650.379829
2022-05-25,2045.6736812873885,2093.8423898657657,2009.2609139503427,2051.115714417316,116044352.02098851
2022-05-26,2024.5547624319856,2030.6855038420777,2003.9513067286425,2017.2741184527313,250528055.62145734
2022-05-27,1918.0644186285385,2052.1037564076614,1914.2624570412731,1981.985161106045,49146296.20770222
2022-05-30,1965.384810953037,1973.3020708205033,1931.2660499743133,1952.1709186748085,15839624.219903568
2022-05-31,1897.0773900339154,1955.6098914692304,1883.9885754395018,1919.465210298044,37185276.17571014
2022-06-01,1875.1490345196878,1882.8233195562714,1848.9870208576906,1865.8284702586511,13121568.250773065
2022-06-02,1771.0544598440183,1875.1163320601902,1759.7044716730768,1816.494039195707,91366385.13246223
2022-06-03,1749.1889174226496,1794.9232488412365,1735.6209795308248,1765.023072749044,11937629.703944067
2022-06-06,1714.7774655406515,1726.9789880637416,1702.3268500989986,1714.60861450586,27756753.554727644
2022-06-07,1667.6458956873987,1734.9571512647997,1601.2612546443952,1666.7692296141474,61972833.06239765
2022-06-08,1619.3751248328847,1643.9016645126003,1596.887196401149,1620.2239105144415,160628899.39142433
2022-06-09,1567.819477328857,1600.1236498293763,1542.6120880473352,1571.1047338090536,58900594.13413263
2022-06-10,1527.480352998152,1552.7859149211154,1497.7445219942167,1525.0169172513722,28974295.212471005
2022-06-13,1479.9845629355905,1481.7254525220699,1477.0892314457942,1479.4055258378264,22831387.187079273
2022-06-14,1459.7628069034154,1488.3913964629983,1388.4237501086063,1437.5388566249405,55930065.79421269
2022-06-15,1374.1436872068136,1442.3565180648243,1353.9372784976474,1397.4477659977244,5493889.851295796
2022-06-16,1341.6835820124768,1425.1282495339278,1300.8295812414258,1361.5612303736273,51064820.14668533
2022-06-17,1325.1482275540038,1328.4013979732513,1319.0608954456718,1323.722908135188,174878337.00632623
2022-06-20,1337.0633686338629,1347.4168485163027,1235.2765534137523,1290.1288465292287,4722371.361868634
2022-06-21,1240.182271720049,1317.2961257635022,1198.821630484187,1256.6634749678628,29257610.411986712
2022-06-22,1237.6336004497452,1287.624133840274,1158.7394373076831,1221.4830593626225,6682649.624519511
2022-06-23,1195.6091140469698,1198.521870248509,1179.1329141594786,1188.7878639816242,22154276.657901257
2022-06-24,1182.62469285979,1201.0591671327545,1110.8543893988694,1155.076554924898,33611613.110822976
2022-06-27,1122.742235376657,1160.6464092250087,1086.5650604552477,1122.9950292885262,5512506.314321818
2022-06-28,1095.2289169462738,1103.4840489626747,1077.5530910495172,1090.4414921872549,5901721.409303062
2022-06-29,1069.6922939885717,1120.2372956747738,1003.1380181067863,1060.071988401023,45689796.16505861
2022-06-30,1049.1277087464373,1065.417228756932,1001.1881665031322,1032.803525274774,30313932.790392123
2022-07-01,1040.5561134740067,1067.6175585517733,1038.3563738270077,1052.8853198387098,38401782.1113236
2022-07-04,1081.0289542210894,1091.1867295087657,1061.349565098626,1076.164746126503,17157114.259633094
2022-07-05,1097.6526524980588,1103.082288640166,1096.908113345289,1099.9908690970522,7102353.011735408
2022-07-06,1123.57772114505,1132.634593749298,1111.4587089550414,1121.9966948642998,90133961.71527007
2022-07-07,1142.2104315722743,1142.3419991959893,1142.1539605524479,1142.2479760048168,33578836.213899426
2022-07-08,1195.397110738043,1203.1934538644907,1128.1743627019869,1165.0802581885825,23411152.287817176
2022-07-11,1176.2414924940285,1207.6853764922876,1170.6295219001017,1189.013101226774,6270200.29378059
2022-07-12,1236.2799532606416,1236.4193392967559,1194.065691048488,1215.0579874240964,119544298.42803298
2022-07-13,1238.7949880663766,1284.9012656582645,1194.764079965088,1239.0132680928698,2377951.096415219
2022-07-14,1231.6202396943231,1309.0352072879082,1227.5940970947759,1267.6607958582108,9964261.50449525
2022-07-15,1296.7982206077736,1307.5793933710218,1279.4806155138276,1293.4537050329834,11010862.84308263
2022-07-18,1315.5967318759235,1326.047151079475,1309.7760608847057,1317.8864951460203,20645124.957597043
2022-07-19,1356.6805774593367,1364.3369376393503,1328.2981719445884,1346.1969618829285,25997561.620349478
2022-07-20,1398.4963575569022,1408.861531387664,1341.7909831973586,1374.9173427481342,24271123.131299235
2022-07-21,1386.4011441411371,1436.3496594211265,1375.1703501141665,1405.4271464691844,113912777.18113177
2022-07-22,1461.6388336178345,1479.0450500124016,1391.7069088884732,1434.7115440601838,49871974.96534219
2022-07-25,1451.465091588843,1489.4959756170604,1439.2375905384815,1464.151153079443,422041317.42143
2022-07-26,1495.4565845590898,1550.290688843074,1440.1254195926338,1494.1931029022605,51572504.705932856
2022-07-27,1524.809831456367,1524.8136538118852,1523.0429166657036,1523.9280280490093,17665318.83706016
2022-07-28,1557.484819698583,1581.0577103015207,1530.605320883325,1555.6269938552475,19560012.98086341
2022-07-29,1600.897469201199,1609.9530134486827,1563.187621940769,1586.3980025609026,31669249.92557804
2022-08-01,1574.5954401017577,1669.9559246593346,1547.8811167201677,1607.7603184352918,97322965.36508404
2022-08-02,1606.0724885063087,1606.4564426545949,1602.4039891679618,1604.428936455054,10155974.706477216
2022-08-03,1610.4306616527697,1613.776612610257,1608.3207148233337,1611.0463541309127,72457130.89822297
2022-08-04,1601.9944707312297,1618.8932275372367,1598.6656714547348,1608.7476584642911,12468376.115362464
2022-08-05,1583.8562731242155,1633.614247765977,1575.6014599985522,1604.3456590942333,62489501.879397824
2022-08-08,1605.6693086268501,1626.5992699972396,1575.6982006096111,1600.946452211178,51324991.77535706
2022-08-09,1612.7805551038377,1614.97499916978,1586.0458820107524,1600.4450777779123,79910668.02848756
2022-08-10,1606.5011235911293,1632.2084734528307,1568.8039618519315,1600.1922133672235,74203233.20151183
2022-08-11,1603.550840892687,1607.287605379533,1595.7463039548966,1601.5065581123627,13127810.185770174
2022-08-12,1598.2497803293259,1615.6941497250618,1594.9327640440263,1605.2798933739734,38645856.58053792
2022-08-15,1612.0770938662824,1613.7922203653784,1589.8116735745043,1601.7570698019715,8309184.859938348
2022-08-16,1550.0399577067458,1645.764737032078,1549.5785264137517,1596.947618437713,3678889.5290039824
2022-08-17,1580.3609533330182,1607.5653676128973,1579.8342915692238,1593.6395118388414,44462920.16668427
2022-08-18,1598.1058586241345,1598.345537147692,1587.5498089682876,1592.9385274278898,63496020.45907881
2022-08-19,1603.5193470358508,1619.443886000936,1558.1268302041976,1588.4895242928756,55722147.83386073
2022-08-22,1597.711142239504,1628.8475189932535,1545.214325327497,1586.4799148185039,51947574.73253554
2022-08-23,1549.897384185588,1623.7061006908898,1544.8052269519383,1583.764398949868,46472606.37876902
