date,equity,dd_day,dd_week,regime,halted_today,halted_week,n_positions
2023-01-01,10000.0,0.0,0.0,bull,False,False,0
2023-01-02,10000.0,0.0,0.0,bull,False,False,0
2023-01-03,10000.0,0.0,0.0,bull,False,False,0
2023-01-04,10000.0,0.0,0.0,bull,False,False,0
2023-01-05,10000.0,0.0,0.0,bull,False,False,0
2023-01-06,10000.0,0.0,0.0,bull,False,False,0
2023-01-07,10000.0,0.0,0.0,bull,False,False,0
2023-01-08,10000.0,0.0,0.0,bull,False,False,0
2023-01-09,10000.0,0.0,0.0,bull,False,False,0
2023-01-10,10000.0,0.0,0.0,bull,False,False,0
2023-01-11,10000.0,0.0,0.0,bull,False,False,0
2023-01-12,10000.0,0.0,0.0,bull,False,False,0
2023-01-13,10000.0,0.0,0.0,bull,False,False,0
2023-01-14,10000.0,0.0,0.0,bull,False,False,0
2023-01-15,10000.0,0.0,0.0,bull,False,False,0
2023-01-16,10000.0,0.0,0.0,bull,False,False,0
2023-01-17,10000.0,0.0,0.0,bull,False,False,0
2023-01-18,10000.0,0.0,0.0,bull,False,False,0
2023-01-19,10000.0,0.0,0.0,bull,False,False,0
2023-01-20,10000.0,0.0,0.0,bull,False,False,0
2023-01-21,10000.0,0.0,0.0,bull,False,False,0
2023-01-22,10000.0,0.0,0.0,bull,False,False,0
2023-01-23,10000.0,0.0,0.0,bull,False,False,0
2023-01-24,10000.0,0.0,0.0,bull,False,False,0
2023-01-25,10000.0,0.0,0.0,bull,False,False,0
2023-01-26,10000.0,0.0,0.0,bull,False,False,1
2023-01-27,9988.958988303712,0.0011041011696288478,0.0011041011696288478,bull,False,False,1
2023-01-28,9949.977760326894,0.0039024314768397288,0.0050022239673106015,bull,False,False,1
2023-01-29,9960.189598200115,0.0,0.003981040179988486,bull,False,False,1
2023-01-30,9950.918331162258,0.0009308323849108533,0.0009308323849108533,bull,False,False,1
2023-01-31,9961.536060450255,0.0,0.0,bull,False,False,1
2023-02-01,9998.370355542567,0.0,0.0,bull,False,False,2
2023-02-02,10000.74059308798,0.0,0.0,bull,False,False,2
2023-02-03,10008.941289039027,0.0,0.0,bull,False,False,2
2023-02-04,10013.550086839758,0.0,0.0,bull,False,False,2
2023-02-05,10006.250002235483,0.000729020631141422,0.000729020631141422,bull,False,False,3
2023-02-06,10010.744611566122,0.0,0.0,bull,False,False,3
2023-02-07,10020.752400756071,0.0,0.0,bull,False,False,3
2023-02-08,10051.60559958113,0.0,0.0,bull,False,False,3
2023-02-09,10037.899891321787,0.0013635342258069758,0.0013635342258069758,bull,False,False,3
2023-02-10,10076.8459530248,0.0,0.0,bull,False,False,3
2023-02-11,10056.5053875911,0.0020185448431505053,0.0020185448431505053,bull,False,False,3
2023-02-12,10158.761111455056,0.0,0.0,bull,False,False,3
2023-02-13,10219.812978025786,0.0,0.0,bull,False,False,3
2023-02-14,10192.943855995076,0.002629120717618113,0.002629120717618113,bull,False,False,3
2023-02-15,10208.153638654105,0.0,0.0011408564321823327,bull,False,False,3
2023-02-16,10249.436490763848,0.0,0.0,bull,False,False,3
2023-02-17,10258.08903508049,0.0,0.0,bull,False,False,3
2023-02-18,10275.900184432596,0.0,0.0,bull,False,False,3
2023-02-19,10298.374587384347,0.0,0.0,bull,False,False,3
2023-02-20,10347.914841792248,0.0,0.0,bull,False,False,3
2023-02-21,10399.16076344607,0.0,0.0,bull,False,False,4
2023-02-22,10354.538579108459,0.004290940908853173,0.004290940908853173,bull,False,False,4
2023-02-23,10381.158205234275,0.0,0.0017311549096419875,bull,False,False,4
2023-02-24,10397.710603173635,0.0,0.00013944974074573974,bull,False,False,3
2023-02-25,10398.400964409631,0.0,7.306349557649381e-05,bull,False,False,3
2023-02-26,10319.651250241699,0.007573252314222847,0.007645762481512381,bull,False,False,2
2023-02-27,10354.805025325088,0.0,0.0,bull,False,False,2
2023-02-28,10336.538261188154,0.0017640857642667207,0.0017640857642667207,bull,False,False,2
2023-03-01,10327.967388296982,0.0008291821376363832,0.0025918051534981157,bull,False,False,2
2023-03-02,10349.932582850903,0.0,0.0004705489347475151,bull,False,False,2
2023-03-03,10331.934097550342,0.0017389954143646298,0.002208726066672385,bull,False,False,2
2023-03-04,10355.875816823176,0.0,0.0,bull,False,False,2
2023-03-05,10389.131175563538,0.0,0.0,bull,False,False,2
2023-03-06,10457.511628197524,0.0,0.0,bull,False,False,2
2023-03-07,10525.98475067869,0.0,0.0,bull,False,False,2
2023-03-08,10523.19227602407,0.0002652934353186793,0.0002652934353186793,bull,False,False,2
2023-03-09,10537.703998898154,0.0,0.0,bull,False,False,3
2023-03-10,10669.436005947726,0.0,0.0,bull,False,False,3
2023-03-11,10647.509829134642,0.0020550455338839663,0.0020550455338839663,bull,False,False,3
2023-03-12,10613.179891402466,0.003224222215624525,0.005272641826044023,bull,False,False,3
2023-03-13,10603.208304012358,0.0009395475712406924,0.0009395475712406924,bull,False,False,3
2023-03-14,10612.972758755051,0.0,1.9516549190130036e-05,bull,False,False,3
2023-03-15,10655.308274172676,0.0,0.0,bull,False,False,3
2023-03-16,10622.95537285743,0.003036317719090829,0.003036317719090829,bull,False,False,3
