symbol,entry_date,exit_date,entry_price,exit_price,qty,r_multiple,pnl,exit_reason
AVAX,2023-02-15,2023-03-18,17.704455961819974,19.587430802712234,74.44679450871186,1.4018144104498045,140.18144104498046,stop
ETH,2023-03-28,2023-04-06,2002.029399116204,2016.230574823733,0.8284564841704454,0.11602411816936513,11.765056097746061,signal
AVAX,2023-04-08,2023-04-14,18.93482615200432,18.465768762085457,111.84334974182717,-0.5167575471802293,-52.46094970968397,signal
AVAX,2023-04-16,2023-04-26,19.014100111173757,18.840494475701885,86.39940031600192,-0.1485167014280306,-14.999422796248231,stop
BTC,2023-04-22,2023-05-03,45986.29042971984,46934.62315411962,0.02983004595616749,0.2777771838952349,28.288808750582877,signal
ETH,2023-05-02,2023-05-07,2006.16997134696,1960.050875992529,0.5884558900970522,-0.2675906138401894,-27.13905330726253,signal
BTC,2023-05-07,2023-05-13,47873.04406008231,47489.35327835921,0.027384307192294913,-0.10417891701116815,-10.507106233557254,signal
AVAX,2023-05-14,2023-05-16,18.63958384690744,18.055560735910017,91.01445084331988,-0.5262471137497088,-53.15454272723754,signal
ETH,2023-05-11,2023-05-17,2015.9744467550968,2012.523807820428,0.7910319567298801,-0.027039132525711485,-2.7295656684594167,signal
ETH,2023-05-21,2023-05-23,2040.0510565642944,1971.5969935499331,1.0824087949034285,-0.7395295985646425,-74.09527985361815,signal
ETH,2023-05-24,2023-05-25,2018.335197516948,2010.4823681307987,0.7763072077879498,-0.06162664690665221,-6.096208053996742,signal
SOL,2023-05-22,2023-05-31,75.27504768757483,71.3887260977535,18.531943229005414,-0.7223723069130524,-72.0210910722268,signal
AVAX,2023-05-29,2023-06-02,18.50316688711781,17.91414481301704,64.25432798037056,-0.3823316252543643,-37.84721753694912,signal
AVAX,2023-06-13,2023-06-14,18.601891629935867,18.30676660703469,63.885526104338744,-0.1916320082032792,-18.854217354596802,signal
ETH,2023-06-10,2023-06-18,2045.138666532592,1994.1156432293487,0.9409263016970304,-0.4885957476749498,-48.00890461812206,signal
BTC,2023-05-30,2023-06-19,49135.947376086,48099.39328340933,0.02712140253297011,-0.2841094168722114,-28.112800794681565,signal
