symbol,entry_date,exit_date,entry_price,exit_price,qty,r_multiple,pnl,exit_reason
ETH,2023-01-26,2023-02-24,1780.2539013326864,1899.0894352608059,0.6894946831753738,0.819364688157451,81.93646881574513,stop
SOL,2023-02-05,2023-02-26,76.52372595021339,73.31735024157909,22.681510850147866,-0.7268002039604442,-72.72544542503937,stop
AVAX,2023-02-21,2023-03-18,18.870549826716537,19.587430802712234,65.1547737989724,0.4491537239809725,46.708217831786165,stop
BTC,2023-02-01,2023-03-26,35163.84583041744,46069.04168177652,0.047365468557952206,5.166139009138846,516.5297112158594,stop
SOL,2023-03-09,2023-03-28,79.69339785992169,78.52428949494032,18.054106435918214,-0.20030176268666294,-21.107206856495957,stop
ETH,2023-03-19,2023-04-08,2004.3714742268849,2008.1407064674222,0.74441797147007,0.026333272238183478,2.8058842185004003,stop
AVAX,2023-04-20,2023-04-26,19.26571180882812,18.840494475701885,102.36501003982468,-0.4124196297166801,-43.52737657457443,stop
BTC,2023-07-03,2023-07-15,50860.377023391855,51100.67952082255,0.039924923692692064,0.09127966420572968,9.594058873083918,stop
SOL,2023-07-09,2023-07-24,72.58478730991445,70.81334038964756,33.46236714460926,-0.5597033706318969,-59.27680722315778,stop
ETH,2023-07-20,2023-07-29,2189.362848084105,2165.9738385198843,1.2047395912368442,-0.2728712189195183,-28.177665821833628,stop
AVAX,2023-07-18,2023-07-31,19.021896748135557,19.042450144464443,93.46267860073144,0.018198205991285445,1.9209754752401025,stop
ETH,2023-08-14,2023-08-19,2331.0635341502416,2282.3215127702842,1.1228488290145817,-0.5343571392333109,-54.729921630288814,stop
BTC,2023-08-06,2023-08-25,54176.42333219722,53688.47567287848,0.033095218335021145,-0.15476021363999018,-16.14873432121631,stop
AVAX,2023-08-28,2023-08-31,20.59244793322881,19.813714366682017,99.45641896921632,-0.7473131064719191,-77.45005185987006,stop
SOL,2023-08-30,2023-09-14,72.62250845379694,70.50178555867882,22.13816618636595,-0.45147093270447525,-46.94891588735609,stop
SOL,2023-11-04,2023-11-25,37.64329048978399,38.273379117351965,32.90652312245846,0.2024925242794559,20.73402599226357,stop
AVAX,2023-11-04,2023-11-30,9.274923341124484,9.279526276783825,101.36741786183258,0.004556786110242567,0.46658770237149283,stop
BTC,2024-01-11,2024-01-13,26734.61516497694,25408.450055888283,0.07762375043531658,-1.0,-102.94190946392244,stop
AVAX,2024-01-11,2024-01-18,9.523663983794858,9.160858032618858,150.38145174279663,-0.5300007151887371,-54.559285638773076,stop
BTC,2024-01-18,2024-01-21,27373.82163221329,25643.912917099857,0.05867210884578512,-0.998573046993093,-101.49739242640766,stop
SOL,2024-01-11,2024-01-21,41.47430202604014,39.21853535884834,32.31997761610824,-0.7082278594837335,-72.90632819080206,stop
BTC,2024-02-01,2024-02-15,28281.234953290925,27162.516146600727,0.06007850435080619,-0.6687287128295807,-67.21095269506577,stop
ETH,2024-01-09,2024-02-16,806.5640714736026,931.0901840213329,1.5704748133744562,1.9059806526921699,195.56512336364335,stop
