date,equity,dd_day,dd_week,regime,halted_today,halted_week,n_positions
2023-01-01,10000.0,0.0,0.0,bull,False,False,0
2023-01-02,10000.0,0.0,0.0,bull,False,False,0
2023-01-03,10000.0,0.0,0.0,bull,False,False,0
2023-01-04,10000.0,0.0,0.0,bull,False,False,0
2023-01-05,10000.0,0.0,0.0,bull,False,False,0
2023-01-06,10000.0,0.0,0.0,bull,False,False,0
2023-01-07,10000.0,0.0,0.0,bull,False,False,0
2023-01-08,10000.0,0.0,0.0,bull,False,False,0
2023-01-09,10000.0,0.0,0.0,bull,False,False,0
2023-01-10,10000.0,0.0,0.0,bull,False,False,0
2023-01-11,10000.0,0.0,0.0,bull,False,False,0
2023-01-12,10000.0,0.0,0.0,bull,False,False,0
2023-01-13,10000.0,0.0,0.0,bull,False,False,0
2023-01-14,10000.0,0.0,0.0,bull,False,False,0
2023-01-15,10000.0,0.0,0.0,bull,False,False,0
2023-01-16,10000.0,0.0,0.0,bull,False,False,0
2023-01-17,10000.0,0.0,0.0,bull,False,False,0
2023-01-18,10000.0,0.0,0.0,bull,False,False,0
2023-01-19,10000.0,0.0,0.0,bull,False,False,0
2023-01-20,10000.0,0.0,0.0,bull,False,False,0
2023-01-21,10000.0,0.0,0.0,bull,False,False,0
2023-01-22,10000.0,0.0,0.0,bull,False,False,0
2023-01-23,10000.0,0.0,0.0,bull,False,False,0
2023-01-24,10000.0,0.0,0.0,bull,False,False,0
2023-01-25,10000.0,0.0,0.0,bull,False,False,0
2023-01-26,10000.0,0.0,0.0,bull,False,False,0
2023-01-27,10000.0,0.0,0.0,bull,False,False,0
2023-01-28,10000.0,0.0,0.0,bull,False,False,0
2023-01-29,10000.0,0.0,0.0,bull,False,False,0
2023-01-30,10000.0,0.0,0.0,bull,False,False,0
2023-01-31,10000.0,0.0,0.0,bull,False,False,0
2023-02-01,10000.0,0.0,0.0,bull,False,False,0
2023-02-02,10000.0,0.0,0.0,bull,False,False,0
2023-02-03,10000.0,0.0,0.0,bull,False,False,0
2023-02-04,10000.0,0.0,0.0,bull,False,False,0
2023-02-05,10000.0,0.0,0.0,bull,False,False,0
2023-02-06,10000.0,0.0,0.0,bull,False,False,0
2023-02-07,10000.0,0.0,0.0,bull,False,False,0
2023-02-08,10000.0,0.0,0.0,bull,False,False,0
2023-02-09,10000.0,0.0,0.0,bull,False,False,0
2023-02-10,10000.0,0.0,0.0,bull,False,False,0
2023-02-11,10000.0,0.0,0.0,bull,False,False,0
2023-02-12,10000.0,0.0,0.0,bull,False,False,0
2023-02-13,10000.0,0.0,0.0,bull,False,False,1
2023-02-14,10006.86649580742,0.0,0.0,bull,False,False,1
2023-02-15,9941.483311675325,0.006533831960233393,0.006533831960233393,bull,False,False,1
2023-02-16,9973.362989577196,0.0,0.0033480516847368682,bull,False,False,1
2023-02-17,9999.433039833573,0.0,0.0007428355296797083,bull,False,False,2
2023-02-18,9966.228620557175,0.003320630194144628,0.004060999041735199,bull,False,False,2
2023-02-19,9997.545093748238,0.0,0.0009315005914276571,bull,False,False,3
2023-02-20,9962.79897936444,0.003475464632365284,0.003475464632365284,bull,False,False,3
2023-02-21,9915.448136465984,0.004752765060956369,0.008211711626446358,bull,False,False,3
2023-02-22,9970.22124393492,0.0,0.002733055920938452,bull,False,False,3
2023-02-23,9987.483114438783,0.0,0.001006445003758742,bull,False,False,3
2023-02-24,10075.979678659942,0.0,0.0,bull,False,False,3
2023-02-25,10051.036149799924,0.002475543783881008,0.002475543783881008,bull,False,False,3
2023-02-26,10020.253102657378,0.0030626740053221954,0.005530636005607274,bull,False,False,3
2023-02-27,10094.2542388037,0.0,0.0,bull,False,False,3
2023-02-28,10105.937117445683,0.0,0.0,bull,False,False,3
2023-03-01,10045.727717834643,0.005957824485875877,0.005957824485875877,bull,False,False,3
2023-03-02,10056.324959631236,0.0,0.004909209036023202,bull,False,False,3
2023-03-03,10059.456430569084,0.0,0.004599344557206907,bull,False,False,3
2023-03-04,10036.410636789282,0.002290958158511369,0.006879765809781138,bull,False,False,2
2023-03-05,9924.23455813581,0.011176912016959709,0.017979783289587634,bull,False,False,1
2023-03-06,9930.131180567028,0.0,0.0,bull,False,False,1
2023-03-07,9893.494363746284,0.003689459500035783,0.003689459500035783,bull,False,False,0
2023-03-08,9893.494363746284,0.0,0.003689459500035783,bull,False,False,0
2023-03-09,9893.494363746284,0.0,0.003689459500035783,bull,False,False,1
2023-03-10,9852.937519486062,0.004099344758191616,0.007773679891765367,bull,False,False,1
2023-03-11,9844.228834996717,0.000883866813538859,0.00865067580762882,bull,False,False,1
2023-03-12,9827.11009404122,0.0017389621109414756,0.010374594721106791,bull,False,False,1
2023-03-13,9812.34138851276,0.0015028533706379925,0.0015028533706379925,bull,False,False,1
2023-03-14,9794.992348025107,0.0017680836612515767,0.003268279861399687,bull,False,False,0
2023-03-15,9794.992348025107,0.0,0.003268279861399687,bull,False,False,0
2023-03-16,9794.992348025107,0.0,0.003268279861399687,bull,False,False,0
2023-03-17,9794.992348025107,0.0,0.003268279861399687,bull,False,False,0
2023-03-18,9794.992348025107,0.0,0.003268279861399687,bull,False,False,0
