,open,high,low,close,volume
2023-01-01,72.5,73.74847352531575,71.5965585110697,73.48769356297919,5949806.376046163
2023-01-02,73.48769356297919,74.21613972823378,73.16424829355725,73.98046577060133,2574708.4420838407
2023-01-03,73.98046577060133,76.78848349737123,72.86278764126236,75.51823781007815,5079976.091740395
2023-01-04,75.51823781007815,75.95798786018854,74.32335791215853,74.84372590007418,2629102.170145953
2023-01-05,74.84372590007418,75.26049857495028,72.99937149551646,73.44831779237238,5131887.850830656
2023-01-06,73.44831779237238,74.78112874762898,73.01146338375483,74.33848946893276,3104325.4646001207
2023-01-07,74.33848946893276,74.63232194793386,73.86319641367494,74.23244673685893,4131892.576280785
2023-01-08,74.23244673685893,74.73403999558049,72.7279502579149,73.33866111790037,1875438.9933747326
2023-01-09,73.33866111790037,74.79709654473514,72.64357894447147,74.0439091007148,3772844.2644870537
2023-01-10,74.0439091007148,77.40329954444978,72.60110626004449,76.36643725081217,4326158.049631485
2023-01-11,76.36643725081217,77.59394871665852,73.8368155427436,74.61975068288092,3479395.6448482145
2023-01-12,74.61975068288092,75.2816153670345,73.54419878566917,74.03341216994828,3633626.241633008
2023-01-13,74.03341216994828,75.10990125821763,73.82456249079456,74.53330330171487,4764805.375823373
2023-01-14,74.53330330171487,75.04472114491378,72.4164913529276,72.78315020950029,2488262.809914623
2023-01-15,72.78315020950029,73.35155040957999,72.5130419908866,73.10610440953754,2537892.9774123686
2023-01-16,73.10610440953754,74.65967843807627,72.77416595118838,74.17695352351524,3404808.8311895784
2023-01-17,74.17695352351524,74.49613916133029,72.7985081605909,73.15874731083328,2834916.2880898397
2023-01-18,73.15874731083328,74.89580728128492,72.26661339189009,74.1635846406301,4904967.866412283
2023-01-19,74.1635846406301,74.3495483453673,73.7365642001942,74.09639315019254,2831024.3164140778
2023-01-20,74.09639315019254,74.28003424972621,73.20972835484892,73.61911882499352,2521753.560809941
2023-01-21,73.61911882499352,74.48918884541926,70.94551965263811,71.86992765513536,4562575.378533764
2023-01-22,71.86992765513536,72.13374362434159,70.21363717142533,70.59613110347857,3561844.058142771
2023-01-23,70.59613110347857,71.33366641794657,69.42535562382717,69.75274620343822,3527799.0959165907
2023-01-24,69.75274620343822,69.88354151423201,68.9477749690549,69.34332446606889,4010559.1097012153
2023-01-25,69.34332446606889,71.64852511167713,68.59160088271314,71.03269144832845,4829193.1137417825
2023-01-26,71.03269144832845,72.0757959019458,69.25437841484813,69.55959509509043,3499052.7899956177
2023-01-27,69.55959509509043,70.87440536970158,65.15752776982305,66.67677697783533,3616390.07283495
2023-01-28,66.67677697783533,70.95445209116339,64.79287845387968,70.13430618036197,6592085.945564036
2023-01-29,70.13430618036197,70.69538506776492,69.69587416097318,70.44700507934898,5364990.298008725
2023-01-30,70.44700507934898,71.43984297491897,69.93963393438001,71.00741189667914,2769378.540543573
2023-01-31,71.00741189667914,72.86298074064972,67.39304608783767,68.12626047977918,4932304.407064825
2023-02-01,68.12626047977918,69.27041255737532,67.87981152281958,68.79860860186156,3493764.131929285
2023-02-02,68.79860860186156,70.85209482951143,67.67175283874586,70.32557517805013,4291858.6172603825
2023-02-03,70.32557517805013,71.79563955311593,69.52557539164566,71.1099902488046,4654693.733193305
2023-02-04,71.1099902488046,72.38790340329656,70.39919025687337,71.96780300079108,2950317.0472676377
2023-02-05,71.96780300079108,72.36393830967569,71.5461853038661,72.15507533856582,2516482.188474154
2023-02-06,72.15507533856582,72.45611138844347,71.94006887803195,72.13247224022477,4023646.9746125266
2023-02-07,72.13247224022477,72.73139961920185,71.87499670583676,72.43230185169125,4241838.331143423
2023-02-08,72.43230185169125,72.52903583058205,72.18825501641568,72.3037627183695,5092539.364903033
2023-02-09,72.3037627183695,72.56466268305728,70.46097949117735,70.84027504057141,3647292.684247451
2023-02-10,70.84027504057141,72.49291499818631,70.30381705136097,72.11630548235733,1953928.2036480494
2023-02-11,72.11630548235733,72.69848244923215,71.11643128098285,71.55287780974255,3950740.1913137226
2023-02-12,71.55287780974255,71.80493398419978,70.91857148208382,71.05804802491016,3854402.6987066623
2023-02-13,71.05804802491016,71.37831562259078,69.22257856877206,70.10577938678286,3195900.6024858346
2023-02-14,70.10577938678286,71.49999855534267,66.81491387210176,68.05473555694272,5615184.905505698
2023-02-15,68.05473555694272,69.29173471963784,67.28396122759845,68.83247009440754,3679431.9628534345
2023-02-16,68.83247009440754,69.09279883748964,67.91106978867575,68.19691576896886,4083782.045278572
2023-02-17,68.19691576896886,69.38632337199905,65.99835108204825,66.34530004980785,3413517.8373230286
2023-02-18,66.34530004980785,66.93681039516058,65.11979395719393,65.56281256921434,4421356.53479512
2023-02-19,65.56281256921434,68.5407467239875,64.26635631680412,67.6367141664428,3678623.3318691184
2023-02-20,67.6367141664428,70.23241452227028,66.64152354118109,69.34623836076072,7251657.4962483635
2023-02-21,69.34623836076072,69.76111509227748,67.54462409765834,68.0991058775484,4225144.576785993
2023-02-22,68.0991058775484,68.49163114833307,64.88119385785463,65.53893862205379,4052256.5305917226
2023-02-23,65.53893862205379,66.39175935862018,65.14415674458985,65.86600360465455,4454863.015253925
2023-02-24,65.86600360465455,66.02755367622596,65.25509599061598,65.68723525767349,2539186.655290277
2023-02-25,65.68723525767349,66.3853004090667,65.35443655585713,65.92514771592349,5789790.442217363
2023-02-26,65.92514771592349,66.20596856204327,65.64991376645052,65.74217606914787,3023821.1120422287
2023-02-27,65.74217606914787,67.15265783827154,62.75299835406455,63.90144668511164,3266290.5530419736
2023-02-28,63.90144668511164,64.59197852479433,63.56076208802645,64.23298765437082,3600518.2449211907
2023-03-01,64.23298765437082,64.3302565136429,64.07677803021974,64.1817008042402,3714765.883435822
2023-03-02,64.1817008042402,64.5080545896631,64.05607612180239,64.40683596890719,2667996.8589106654
2023-03-03,64.40683596890719,64.73629671290959,63.889070167114696,64.10849102012196,4003731.622349229
2023-03-04,64.10849102012196,64.4271053246714,62.8414012927017,63.43386265469504,4911784.66236466
2023-03-05,63.43386265469504,63.77555625864921,63.1432062329483,63.51364014181109,3047972.5088851484
2023-03-06,63.51364014181109,65.07471662846471,62.47895308916051,64.7750894077213,4694505.684853553
2023-03-07,64.7750894077213,68.9705382671417,63.38325856027356,68.02659191758569,7421740.446384965
2023-03-08,68.02659191758569,70.5439008500658,66.88140525573733,69.67682072226758,4005634.730527174
2023-03-09,69.67682072226758,71.16285338076847,69.4584126764811,70.86338846465588,2657570.976002924
2023-03-10,70.86338846465588,72.1926707496121,67.76573380410404,68.57136785417491,4476520.075584065
2023-03-11,68.57136785417491,68.75321349852997,67.46706325867976,68.07920716702459,2630546.290222171
2023-03-12,68.07920716702459,68.44684234034277,66.4680271435115,67.11176239139728,2542582.6554685007
2023-03-13,67.11176239139728,67.7655643291521,65.55144811522074,66.27712700299853,6514436.719552934
2023-03-14,66.27712700299853,66.77968255238197,65.01113723384745,65.3459094800562,4329195.383871193
2023-03-15,65.3459094800562,66.48865533105057,65.16647230966875,65.98835494370806,2515271.255212458
2023-03-16,65.98835494370806,67.0146482644049,64.50447307361421,64.73020504887606,2652762.2551993947
2023-03-17,64.73020504887606,64.98584898572804,64.4282673804009,64.71623201766833,2344942.1231911876
2023-03-18,64.71623201766833,64.8601707952207,64.40536780479164,64.66330788460866,3448688.4900566563
2023-03-19,64.66330788460866,66.5127342646563,64.46421090642573,65.63318507033236,3925075.8711793646
2023-03-20,65.63318507033236,66.5695202186832,64.24161076288807,64.55161588797527,4842756.105568994
2023-03-21,64.55161588797527,64.74527247935383,64.21110302125919,64.5328589978794,2872986.3274561237
2023-03-22,64.5328589978794,65.04519271853472,63.11637671424791,63.607891934364126,3512308.0699373917
2023-03-23,63.607891934364126,65.06618782916581,63.11451074911768,64.39823804299813,2966012.673722149
2023-03-24,64.39823804299813,66.13364105523891,64.11870553636919,65.65988675606918,5316546.14537579
2023-03-25,65.65988675606918,66.7120172613738,65.26897538664815,66.47223015989177,5067460.523056079
2023-03-26,66.47223015989177,67.48901029346588,66.23403902047106,67.126830853652,2989459.1767329625
2023-03-27,67.126830853652,67.28519977586261,66.6192829290323,66.83691118714333,3434233.6275602262
2023-03-28,66.83691118714333,67.79844507325691,65.38010565463743,65.6311123698356,3402292.9932555864
2023-03-29,65.6311123698356,66.10803907169682,63.62830264425942,63.97109025597319,5855506.492812273
2023-03-30,63.97109025597319,66.11371187518216,63.58001641354389,65.55108130408871,4456267.081786949
2023-03-31,65.55108130408871,67.99958409611854,64.98857022565856,66.86806767386186,4772177.617750645
2023-04-01,66.86806767386186,68.85329740531932,65.60836483689012,68.44707501922203,4877459.0758208325
2023-04-02,68.44707501922203,68.88443917542862,68.01214767769517,68.73977152574625,4852367.392854387
2023-04-03,68.73977152574625,69.84773375698427,66.74517066185426,67.41497536079036,5429138.304541561
2023-04-04,67.41497536079036,68.16221794527843,67.29216093900402,67.83623339543814,4456864.881091593
2023-04-05,67.83623339543814,67.96289656899015,67.45728368245908,67.76825591583605,2938900.151542306
2023-04-06,67.76825591583605,71.59264198959583,66.6101787067651,70.16748980117198,4405580.270150815
