,open,high,low,close,volume
2023-01-01,31000.0,32580.757806278256,30398.76303174981,31942.17004522548,3040833.53235623
2023-01-02,31942.17004522548,32182.431095124666,31778.695191074923,32028.445938891586,3008614.6279719877
2023-01-03,32028.445938891586,32178.453437657707,31811.550201012353,31932.595701983606,4239906.163494631
2023-01-04,31932.595701983606,32045.24785556987,31883.306705967305,31939.221773436795,2763259.8902653516
2023-01-05,31939.221773436795,32443.060750127734,31865.003834590352,32166.84569841113,3401775.2523054937
2023-01-06,32166.84569841113,32269.060460409488,31867.01818430657,31968.806814420874,3281567.291906356
2023-01-07,31968.806814420874,32104.16940853508,31873.11312734015,32029.72904464554,3606534.0658314805
2023-01-08,32029.72904464554,32541.578671589963,31638.747769055673,32418.864672112246,2925539.4595617903
2023-01-09,32418.864672112246,33248.28899898386,32239.93152634727,32889.85247895619,6553306.873030981
2023-01-10,32889.85247895619,33151.39036625092,32356.28342417624,32637.33806479519,4922367.197532138
2023-01-11,32637.33806479519,33799.329534832614,32236.466090845588,33354.20252514607,1542551.9384461713
2023-01-12,33354.20252514607,33614.9933526801,33176.76225481819,33440.287314865855,3910310.1298127947
2023-01-13,33440.287314865855,34084.30342316083,33050.53504664373,33888.009153316,4089864.7662722925
2023-01-14,33888.009153316,34155.22964920605,33156.149727839154,33335.44026930107,3605531.8874230543
2023-01-15,33335.44026930107,33539.29751421936,32536.185868461576,32893.05073302821,2570854.2829755605
2023-01-16,32893.05073302821,33969.60635490983,32372.821723226145,33672.391819411074,3972552.764640734
2023-01-17,33672.391819411074,33864.97305219635,33411.51910527052,33540.43171249934,1718065.3098661208
2023-01-18,33540.43171249934,33665.330701951825,33497.64752549724,33556.77650676344,4077707.0622392124
2023-01-19,33556.77650676344,34255.64550493497,32360.368151666447,32588.248703318877,4118732.0104122036
2023-01-20,32588.248703318877,32891.999653949075,31957.02879840322,32290.060470188804,4344347.803105962
2023-01-21,32290.060470188804,32474.07034794759,30645.851072192894,31132.060948007947,3315609.7637006426
2023-01-22,31132.060948007947,31394.23327660404,30846.795390479463,30910.22161407599,3583550.3676611204
2023-01-23,30910.22161407599,31028.630716257616,30573.137235294555,30680.899891179415,3579722.7450894844
2023-01-24,30680.899891179415,31939.756051604272,30447.409108791606,31691.12415342506,4338837.851997391
2023-01-25,31691.12415342506,31782.971196078248,31516.794615846695,31617.50034131662,3896251.864887436
2023-01-26,31617.50034131662,31953.585635688778,31433.116332136135,31863.377147899657,3646159.2883012015
2023-01-27,31863.377147899657,32066.52930108609,31291.08232936072,31487.592972575807,6913102.942805276
2023-01-28,31487.592972575807,31790.822104175804,30059.513758426136,30530.963830329463,3521338.7285445537
2023-01-29,30530.963830329463,30664.770253103296,30462.713744436493,30618.85169770552,2359542.703364208
2023-01-30,30618.85169770552,30727.334132320648,30273.843018312695,30443.417704569933,1946351.0106801593
2023-01-31,30443.417704569933,30570.975602829396,30318.720206069163,30369.73475545497,2608329.564262198
2023-02-01,30369.73475545497,30900.874344751348,30162.926616331173,30695.37090973466,5830515.664984898
2023-02-02,30695.37090973466,30850.463393173584,30292.80184225912,30538.20215755148,2126310.738190524
2023-02-03,30538.20215755148,30610.882456563617,30456.03172832201,30539.32444441159,2447506.785119764
2023-02-04,30539.32444441159,31183.94045605742,30399.100760120837,30972.344615146878,2532482.27769889
2023-02-05,30972.344615146878,31019.245777715445,30900.93241522282,30975.794859534013,2685400.7844612394
2023-02-06,30975.794859534013,31269.781478136363,30730.702284632735,31208.27682470062,2303570.4200893994
2023-02-07,31208.27682470062,32346.423040701324,30850.213295444533,31860.473203209865,7311053.753456113
2023-02-08,31860.473203209865,33151.37003329707,31442.370219379005,32685.946035604262,4343871.402794487
2023-02-09,32685.946035604262,32764.04271438493,32580.601058795142,32622.16695679963,4973275.577394075
2023-02-10,32622.16695679963,33489.05397049151,32466.87424758252,33101.431560865625,3473482.9658912434
2023-02-11,33101.431560865625,33234.31284649523,32984.733715086666,33133.122681910616,3349360.8060587565
2023-02-12,33133.122681910616,33702.09069878743,32988.808984022995,33413.134643188765,5947710.797022317
2023-02-13,33413.134643188765,33993.28430115902,33146.565842085874,33723.693324407956,1819651.1953501166
2023-02-14,33723.693324407956,34023.93840261751,33499.80401434322,33849.544958982515,3305849.8921831874
2023-02-15,33849.544958982515,34211.37433231698,32282.876997324594,32651.178160619158,2914415.0236150944
2023-02-16,32651.178160619158,33358.26843730593,32197.32084792994,33235.48050146167,3096414.5751845026
2023-02-17,33235.48050146167,34068.68708435349,32803.89101104717,33713.30187210321,2140577.933807909
2023-02-18,33713.30187210321,33970.80892685592,33283.05710208013,33469.19119351789,3574042.3936404767
2023-02-19,33469.19119351789,33613.060174342885,33340.56077262991,33445.9495659283,4122147.1315455944
2023-02-20,33445.9495659283,34262.43321982097,33304.05580004637,33874.81985364112,5949414.481462762
2023-02-21,33874.81985364112,34042.1499243112,33780.80940211739,33870.723519231455,4252253.106589419
2023-02-22,33870.723519231455,34166.606211307124,33660.41796659806,33978.64554377385,3450897.760922543
2023-02-23,33978.64554377385,34344.232657682216,33915.58498951596,34152.872360161164,2577684.1603640495
2023-02-24,34152.872360161164,34776.72938815672,33982.80076216519,34438.084304277705,3470347.6194126857
2023-02-25,34438.084304277705,34801.61477828478,33980.18741922895,34083.43066397888,2748290.3482065056
