date,equity,dd_day,dd_week,regime,halted_today,halted_week,n_positions
2023-01-01,10000.0,0.0,0.0,bull,False,False,0
2023-01-02,10000.0,0.0,0.0,bull,False,False,0
2023-01-03,10000.0,0.0,0.0,bull,False,False,2
2023-01-04,10044.640316302542,0.0,0.0,bull,False,False,1
2023-01-05,9994.589608332464,0.004982827298339945,0.004982827298339945,bull,False,False,1
2023-01-06,9959.7780667423,0.0034830386193288503,0.008448510537755232,bull,False,False,1
2023-01-07,9961.575776114714,0.0,0.008269538537185223,bull,False,False,1
2023-01-08,9973.154151468301,0.0,0.007116846654849205,bull,False,False,1
2023-01-09,9956.446946269034,0.0016752177842159935,0.0016752177842159935,bull,False,False,1
2023-01-10,9948.971370579964,0.0007508276526167066,0.0024247876369961553,bull,False,False,1
2023-01-11,9927.064500311726,0.002201923138809972,0.004621371579801525,bull,False,False,1
2023-01-12,9939.012589519645,0.0,0.0034233464589163687,bull,False,False,0
2023-01-13,9939.012589519645,0.0,0.0034233464589163687,bull,False,False,0
2023-01-14,9939.012589519645,0.0,0.0034233464589163687,bull,False,False,1
2023-01-15,9913.801281221531,0.0025366009018540302,0.005951263697055353,bull,False,False,2
2023-01-16,9929.323315276451,0.0,0.0,bull,False,False,1
2023-01-17,9914.13053912348,0.0015300917968495442,0.0015300917968495442,bull,False,False,2
2023-01-18,9936.893054244643,0.0,0.0,bull,False,False,2
2023-01-19,10022.732676248484,0.0,0.0,bull,False,False,2
2023-01-20,10029.746405322046,0.0,0.0,bull,False,False,3
2023-01-21,10065.580543455128,0.0,0.0,bull,False,False,3
2023-01-22,10068.546489483277,0.0,0.0,bull,False,False,3
2023-01-23,10087.73557914584,0.0,0.0,bull,False,False,3
2023-01-24,10136.469078487371,0.0,0.0,bull,False,False,3
2023-01-25,10100.59274590943,0.0035393323158339437,0.0035393323158339437,bull,False,False,3
2023-01-26,10118.648476565846,0.0,0.0017580680001624634,bull,False,False,3
2023-01-27,10133.93548584561,0.0,0.00024994824352970253,bull,False,False,3
2023-01-28,10059.214611897705,0.007373332310262851,0.007621437602332642,bull,False,False,3
2023-01-29,10045.790956794433,0.0013344635362878886,0.008945730608046125,bull,False,False,3
2023-01-30,10025.032844063471,0.002066349262117839,0.002066349262117839,bull,False,False,3
2023-01-31,10031.95422006464,0.0,0.0013773665796256477,bull,False,False,3
2023-02-01,10137.84472842854,0.0,0.0,bull,False,False,2
2023-02-02,10142.095317604359,0.0,0.0,bull,False,False,2
2023-02-03,10150.93675330037,0.0,0.0,bull,False,False,3
2023-02-04,10175.471800344985,0.0,0.0,bull,False,False,3
2023-02-05,10190.093454986974,0.0,0.0,bull,False,False,4
2023-02-06,10169.686230630623,0.0020026533070081174,0.0020026533070081174,bull,False,False,4
2023-02-07,10180.951268771669,0.0,0.0008971641188267506,bull,False,False,4
2023-02-08,10222.209774580448,0.0,0.0,bull,False,False,4
2023-02-09,10204.31849299706,0.0017502361992099286,0.0017502361992099286,bull,False,False,4
2023-02-10,10268.755457594403,0.0,0.0,bull,False,False,4
2023-02-11,10253.937274547641,0.0014430359265983875,0.0014430359265983875,bull,False,False,4
2023-02-12,10349.49011193209,0.0,0.0,bull,False,False,4
2023-02-13,10464.133018732986,0.0,0.0,bull,False,False,4
2023-02-14,10415.028139863543,0.004692684886701505,0.004692684886701505,bull,False,False,4
2023-02-15,10414.474778648007,5.31310341273034e-05,0.004745566593627943,bull,False,False,4
2023-02-16,10467.169294801839,0.0,0.0,bull,False,False,4
2023-02-17,10452.78282353021,0.0013744376217144053,0.0013744376217144053,bull,False,False,4
2023-02-18,10520.752599346131,0.0,0.0,bull,False,False,4
2023-02-19,10537.738848944024,0.0,0.0,bull,False,False,4
2023-02-20,10607.504374000377,0.0,0.0,bull,False,False,4
2023-02-21,10706.622776919245,0.0,0.0,bull,False,False,4
2023-02-22,10660.382548377123,0.004318843533163737,0.004318843533163737,bull,False,False,4
2023-02-23,10688.62403312587,0.0,0.0016810850786837166,bull,False,False,4
2023-02-24,10699.77142169685,0.0,0.0006399174945402724,bull,False,False,3
2023-02-25,10705.321212477873,0.0,0.00012156629298433676,bull,False,False,3
2023-02-26,10622.211872148557,0.007763367271263741,0.007883989800467834,bull,False,False,2
2023-02-27,10661.125475199096,0.0,0.0,bull,False,False,2
2023-02-28,10641.037866744982,0.0018841921053123168,0.0018841921053123168,bull,False,False,2
2023-03-01,10631.605538476491,0.0008864105538021334,0.0027689324913469106,bull,False,False,2
2023-03-02,10653.844116387834,0.0,0.0006829821887192638,bull,False,False,2
2023-03-03,10633.48788097683,0.0019106939418882098,0.00259237116067707,bull,False,False,2
2023-03-04,10660.074777059279,0.0,9.855414817711068e-05,bull,False,False,2
2023-03-05,10697.934428286517,0.0,0.0,bull,False,False,2
2023-03-06,10774.361550235548,0.0,0.0,bull,False,False,2
2023-03-07,10851.205805703736,0.0,0.0,bull,False,False,2
2023-03-08,10848.219607850617,0.00027519502501273163,0.00027519502501273163,bull,False,False,2
2023-03-09,10867.013357776126,0.0,0.0,bull,False,False,2
2023-03-10,10981.423575454372,0.0,0.0,bull,False,False,2
2023-03-11,10982.768953753643,0.0,0.0,bull,False,False,2
