symbol,entry_date,exit_date,entry_price,exit_price,qty,r_multiple,pnl,exit_reason
AVAX,2023-01-03,2023-01-04,17.453868890319246,17.132857514749478,116.76923406111625,-0.3748425245018714,-37.48425245018709,signal
SOL,2023-01-03,2023-01-06,72.9696703331275,72.88976326672689,34.26080984862316,-0.04539375506811061,-2.737680807512538,stop
ETH,2023-01-06,2023-01-12,1670.7048527654044,1632.558623433944,0.5443651335029357,-0.20849337287940392,-20.765477222654106,signal
ETH,2023-01-14,2023-01-16,1676.7760930083623,1621.383819971613,0.6855009138968339,-0.3820445285435511,-37.97145378951453,signal
AVAX,2023-01-17,2023-02-01,17.410564784395355,17.036112200347183,89.4388445801193,-0.3378067933960188,-33.49060646730846,stop
ETH,2023-01-20,2023-02-24,1669.8577459776263,1899.0894352608059,0.9002368343296941,2.0575077569143323,206.36281028833764,stop
SOL,2023-02-03,2023-02-26,74.94856344165673,73.31735024157909,22.899383332457774,-0.3679835395821791,-37.353776365542984,stop
AVAX,2023-02-05,2023-03-18,17.87991892082554,19.587430802712234,75.3646810029697,1.2628548389239078,128.6860882871713,stop
BTC,2023-01-15,2023-03-26,31801.696284120982,46069.04168177652,0.051466852429388775,7.4067992620665075,734.2953601402568,stop
AVAX,2023-04-18,2023-04-26,18.93630554137973,18.840494475701885,100.55804714011717,-0.08839430622548682,-9.634573658977759,stop
ETH,2023-04-24,2023-04-29,2016.5469330427911,1949.2822790287933,0.7513296668187673,-0.4615802257151535,-50.53793008901668,signal
ETH,2023-04-30,2023-05-06,2030.058408099326,1938.1976728197187,0.6624316686528608,-0.5613930378951052,-60.85146015494899,signal
ETH,2023-05-11,2023-05-24,2015.9744467550968,1944.5419678129376,0.8446022791765723,-0.5597433696558257,-60.33203452178012,stop
AVAX,2023-07-01,2023-07-04,18.53926475314473,18.066659015925985,91.56853565392095,-0.4037606669927147,-43.27581529876235,signal
ETH,2023-07-04,2023-07-29,2070.607975515512,2165.9738385198843,1.0739717079131064,0.9594483369250741,102.42023876741314,stop
SOL,2023-08-17,2023-08-24,71.49491691135884,69.55152038314652,37.6856492120236,-0.7807838024665972,-73.23815984207394,signal
SOL,2023-09-01,2023-09-14,73.95821978217455,70.50178555867882,23.415089092050014,-0.7560914158053191,-80.93271528396332,stop
SOL,2024-06-02,2024-06-24,39.88934672384464,43.84659198649374,39.71213824582886,1.4793215222453098,157.1506709429725,stop
SOL,2024-07-24,2024-08-04,42.633150521296926,40.418604703074195,30.680938501446793,-0.6311055122411111,-67.9443440575278,stop
AVAX,2024-07-22,2024-08-04,6.807518820143538,6.470818684460999,216.37125223686962,-0.6757897980004077,-72.85222998595478,stop
BTC,2024-08-14,2024-08-19,36812.504291592544,34934.178708332365,0.043676607127133095,-0.7710775031776741,-82.03888855689796,stop
BTC,2024-09-15,2024-09-25,35415.27242543285,35772.82832804973,0.04192833339266948,0.14200104511949843,14.991723091437304,stop
ETH,2024-10-13,2024-10-26,1573.915489911015,1514.3296780747096,1.0822885967238116,-0.6099716733043551,-64.48904467696396,stop
SOL,2024-11-02,2024-11-17,39.217165901230736,37.73996546381461,36.56126045990801,-0.5051104447461205,-54.00830994386091,stop
BTC,2024-10-13,2024-11-24,36632.605670343066,42220.983021736305,0.03789227585494336,2.002904018191548,211.75633618051037,stop
ETH,2024-11-26,2024-11-29,1512.5550373720089,1413.4800828700763,1.0765308475934343,-1.0,-106.65724474524639,stop
ETH,2024-12-16,2024-12-17,1486.5962845678705,1439.7333694925585,1.194635889799127,-0.53019948667138,-55.98412024957627,signal
