date,equity,dd_day,dd_week,regime,halted_today,halted_week,n_positions
2022-01-31,10000.0,0.0,0.0,choppy,False,False,0
2022-02-01,10000.0,0.0,0.0,choppy,False,False,2
2022-02-02,10021.446189926748,0.0,0.0,choppy,False,False,2
2022-02-03,10036.520809486934,0.0,0.0,choppy,False,False,2
2022-02-04,10038.05097920202,0.0,0.0,choppy,False,False,2
2022-02-07,9973.960691610548,0.006384734220244763,0.006384734220244763,choppy,False,False,1
2022-02-08,9975.860549517382,0.0,0.00619546860376501,choppy,False,False,1
2022-02-09,9977.32386444157,0.0,0.006049691806334821,choppy,False,False,1
2022-02-10,9978.427896491818,0.0,0.00593970710387271,choppy,False,False,1
2022-02-11,9977.16035366558,0.00012702830940763426,0.006065980902328563,choppy,False,False,1
2022-02-14,9977.664673018342,0.0,0.0,choppy,False,False,1
2022-02-15,9978.33421767041,0.0,0.0,choppy,False,False,1
2022-02-16,9978.942098479794,0.0,0.0,choppy,False,False,1
2022-02-17,9980.036699975492,0.0,0.0,choppy,False,False,1
2022-02-18,9980.505059809602,0.0,0.0,choppy,False,False,1
2022-02-21,9981.607120037694,0.0,0.0,choppy,False,False,1
2022-02-22,9984.4399093978,0.0,0.0,choppy,False,False,1
2022-02-23,9985.087673044658,0.0,0.0,choppy,False,False,1
2022-02-24,9986.1635036739,0.0,0.0,choppy,False,False,1
2022-02-25,9988.3299583886,0.0,0.0,choppy,False,False,1
2022-02-28,9989.972005615553,0.0,0.0,choppy,False,False,1
2022-03-01,9992.52894732671,0.0,0.0,choppy,False,False,1
2022-03-02,9994.240581310785,0.0,0.0,choppy,False,False,1
2022-03-03,9996.439235597165,0.0,0.0,choppy,False,False,1
2022-03-04,9999.89246873801,0.0,0.0,choppy,False,False,1
2022-03-07,10002.686679293654,0.0,0.0,choppy,False,False,1
2022-03-08,10005.248648759709,0.0,0.0,choppy,False,False,1
2022-03-09,10006.950736053237,0.0,0.0,choppy,False,False,1
2022-03-10,10009.476019262345,0.0,0.0,choppy,False,False,1
2022-03-11,10013.494505052988,0.0,0.0,choppy,False,False,1
2022-03-14,10016.903856841906,0.0,0.0,choppy,False,False,2
2022-03-15,10013.776488000214,0.00031220913032476046,0.00031220913032476046,choppy,False,False,2
2022-03-16,10026.374337957015,0.0,0.0,choppy,False,False,2
2022-03-17,10033.426938358834,0.0,0.0,choppy,False,False,2
2022-03-18,10050.359652346759,0.0,0.0,choppy,False,False,2
2022-03-21,10065.04821109899,0.0,0.0,choppy,False,False,2
2022-03-22,10077.080766755633,0.0,0.0,choppy,False,False,2
2022-03-23,10082.476977388022,0.0,0.0,choppy,False,False,2
2022-03-24,10088.23526588114,0.0,0.0,choppy,False,False,2
2022-03-25,10099.789004689843,0.0,0.0,choppy,False,False,2
2022-03-28,10114.827886163592,0.0,0.0,choppy,False,False,3
2022-03-29,10141.421918801261,0.0,0.0,choppy,False,False,3
2022-03-30,10150.974435630862,0.0,0.0,choppy,False,False,3
2022-03-31,10171.453373299842,0.0,0.0,choppy,False,False,3
2022-04-01,10153.44528934545,0.00177045337509613,0.00177045337509613,choppy,False,False,3
2022-04-04,10137.71325334987,0.0015494283513882289,0.0015494283513882289,choppy,False,False,3
2022-04-05,10125.073299977468,0.0012468249058262598,0.0027943213913561847,choppy,False,False,3
2022-04-06,10080.886984366518,0.00436404896061825,0.007146175796610853,choppy,False,False,2
2022-04-07,10019.370102958917,0.006102328247802119,0.013204895733985554,choppy,False,False,1
2022-04-08,10017.421197065962,0.00019451381403509443,0.013396841013387496,choppy,False,False,1
2022-04-11,10014.97234112511,0.0002444597159963928,0.0002444597159963928,bull,False,False,1
2022-04-12,10007.629039276944,0.0007332323643084051,0.0009775128345292598,choppy,False,False,0
2022-04-13,10007.629039276944,0.0,0.0009775128345292598,choppy,False,False,0
2022-04-14,10007.629039276944,0.0,0.0009775128345292598,choppy,False,False,0
2022-04-15,10007.629039276944,0.0,0.0009775128345292598,choppy,False,False,0
2022-04-18,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-04-19,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-04-20,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-04-21,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-04-22,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-04-25,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-04-26,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-04-27,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-04-28,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-04-29,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-05-02,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-05-03,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-05-04,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-05-05,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-05-06,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-05-09,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-05-10,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-05-11,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-05-12,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-05-13,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-05-16,10007.629039276944,0.0,0.0,choppy,False,False,0
2022-05-17,10007.629039276944,0.0,0.0,bear,False,False,0
2022-05-18,10007.629039276944,0.0,0.0,bear,False,False,0
2022-05-19,10007.629039276944,0.0,0.0,bear,False,False,0
2022-05-20,10007.629039276944,0.0,0.0,bear,False,False,0
2022-05-23,10007.629039276944,0.0,0.0,bear,False,False,0
2022-05-24,10007.629039276944,0.0,0.0,bear,False,False,0
2022-05-25,10007.629039276944,0.0,0.0,bear,False,False,0
2022-05-26,10007.629039276944,0.0,0.0,bear,False,False,0
2022-05-27,10007.629039276944,0.0,0.0,bear,False,False,0
2022-05-30,10007.629039276944,0.0,0.0,bear,False,False,0
2022-05-31,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-01,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-02,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-03,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-06,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-07,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-08,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-09,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-10,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-13,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-14,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-15,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-16,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-17,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-20,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-21,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-22,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-23,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-24,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-27,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-28,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-29,10007.629039276944,0.0,0.0,bear,False,False,0
2022-06-30,10007.629039276944,0.0,0.0,bear,False,False,0
2022-07-01,10007.629039276944,0.0,0.0,bear,False,False,0
2022-07-04,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-05,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-06,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-07,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-08,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-11,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-12,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-13,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-14,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-15,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-18,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-19,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-20,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-21,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-22,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-25,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-26,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-27,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-28,10007.629039276944,0.0,0.0,crash,False,False,0
2022-07-29,10007.629039276944,0.0,0.0,crash,False,False,0
2022-08-01,10007.629039276944,0.0,0.0,high_vol_cluster,False,False,0
2022-08-02,10007.629039276944,0.0,0.0,crash,False,False,0
2022-08-03,10007.629039276944,0.0,0.0,crash,False,False,0
2022-08-04,10007.629039276944,0.0,0.0,crash,False,False,0
