date,equity,dd_day,dd_week,regime,halted_today,halted_week,n_positions
2023-01-01,10000.0,0.0,0.0,bull,False,False,0
2023-01-02,10000.0,0.0,0.0,bull,False,False,2
2023-01-03,10113.165028784922,0.0,0.0,bull,False,False,2
2023-01-04,10094.606087334232,0.0018351269259293545,0.0018351269259293545,bull,False,False,3
2023-01-05,10066.485007660198,0.002785753047790341,0.004615767763292706,bull,False,False,3
2023-01-06,10184.763778533477,0.0,0.0,bull,False,False,3
2023-01-07,10023.250051229294,0.015858367539619105,0.015858367539619105,bull,False,False,2
2023-01-08,9912.152091602948,0.011084025546456407,0.026766618535141277,bull,False,False,1
2023-01-09,9877.97508581111,0.003447990454140765,0.003447990454140765,bull,False,False,1
2023-01-10,9872.365514695955,0.0005678867446437981,0.004013919130709999,bull,False,False,1
2023-01-11,9838.341251337464,0.003446414469545609,0.007446499971283943,bull,False,False,0
2023-01-12,9838.341251337464,0.0,0.007446499971283943,bull,False,False,0
2023-01-13,9838.341251337464,0.0,0.007446499971283943,bull,False,False,0
2023-01-14,9838.341251337464,0.0,0.007446499971283943,bull,False,False,0
2023-01-15,9838.341251337464,0.0,0.007446499971283943,bull,False,False,0
2023-01-16,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-17,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-18,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-19,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-20,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-21,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-22,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-23,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-24,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-25,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-26,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-27,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-28,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-29,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-30,9838.341251337464,0.0,0.0,bull,False,False,0
2023-01-31,9838.341251337464,0.0,0.0,bull,False,False,0
2023-02-01,9838.341251337464,0.0,0.0,bull,False,False,0
2023-02-02,9838.341251337464,0.0,0.0,bull,False,False,0
2023-02-03,9838.341251337464,0.0,0.0,bull,False,False,0
2023-02-04,9838.341251337464,0.0,0.0,bull,False,False,1
2023-02-05,9930.655343423197,0.0,0.0,bull,False,False,1
2023-02-06,9900.401385895686,0.003046521753224247,0.003046521753224247,bull,False,False,1
2023-02-07,9929.738046676403,0.0,9.237021274757249e-05,bull,False,False,2
2023-02-08,9858.905271240246,0.007133398192701042,0.007225109491939941,bull,False,False,3
2023-02-09,10018.024253968675,0.0,0.0,bull,False,False,3
2023-02-10,9998.13139641999,0.0019857066667415693,0.0019857066667415693,bull,False,False,3
2023-02-11,10079.88383494688,0.0,0.0,bull,False,False,2
2023-02-12,10117.230401020795,0.0,0.0,bull,False,False,2
2023-02-13,10167.217167335315,0.0,0.0,bull,False,False,2
2023-02-14,10280.008241126214,0.0,0.0,bull,False,False,2
2023-02-15,10346.636352079258,0.0,0.0,bull,False,False,2
2023-02-16,10322.994782722115,0.0022849521866487987,0.0022849521866487987,bull,False,False,2
2023-02-17,10422.105382065636,0.0,0.0,bull,False,False,2
2023-02-18,10434.405241646746,0.0,0.0,bull,False,False,2
2023-02-19,10434.16079212088,2.3427260126943655e-05,2.3427260126943655e-05,bull,False,False,2
2023-02-20,10516.29310539393,0.0,0.0,bull,False,False,3
2023-02-21,10507.952980015083,0.0007930670337221067,0.0007930670337221067,bull,False,False,3
2023-02-22,10492.020709262752,0.0015162107008503823,0.002308075277849468,bull,False,False,3
2023-02-23,10428.261730895696,0.006076901688801158,0.008370951020096782,bull,False,False,3
2023-02-24,10366.879129376366,0.005886177687454118,0.014207855802433635,bull,False,False,3
2023-02-25,10375.588926855731,0.0,0.013379636448705493,bull,False,False,4
2023-02-26,10384.756614609169,0.0,0.01250787606112794,bull,False,False,4
2023-02-27,10385.804483356871,0.0,0.0,bull,False,False,2
2023-02-28,10391.965345343333,0.0,0.0,bull,False,False,2
2023-03-01,10367.340846311654,0.0023695709342134576,0.0023695709342134576,bull,False,False,2
2023-03-02,10268.888662299925,0.009496377660502455,0.011843446254231272,bull,False,False,2
2023-03-03,10309.407678967136,0.0,0.007944374681079074,bull,False,False,2
2023-03-04,10281.125311070198,0.0027433552709956975,0.010665935709918667,bull,False,False,2
2023-03-05,10322.338114035234,0.0,0.0067001023381298265,bull,False,False,2
2023-03-06,10339.714940900007,0.0,0.0,bull,False,False,2
2023-03-07,10328.102543896746,0.0011230867649287075,0.0011230867649287075,bull,False,False,1
2023-03-08,10319.308139986462,0.0008515023812850263,0.0019736328351590074,bull,False,False,1
2023-03-09,10373.886301978244,0.0,0.0,bull,False,False,1
2023-03-10,10356.157979582047,0.0017089374107383509,0.0017089374107383509,bull,False,False,1
2023-03-11,10321.679781623114,0.0033292460415252226,0.005032493979153658,bull,False,False,1
2023-03-12,10334.06761618452,0.0,0.003838357644823067,bull,False,False,1
2023-03-13,10306.039157481326,0.002712238756721353,0.002712238756721353,bull,False,False,2
2023-03-14,10358.98237476923,0.0,0.0,bull,False,False,2
2023-03-15,10372.852117025468,0.0,0.0,bull,False,False,2
2023-03-16,10418.64011363103,0.0,0.0,bull,False,False,2
2023-03-17,10415.611255962522,0.00029071525990672373,0.00029071525990672373,bull,False,False,2
2023-03-18,10425.162092517896,0.0,0.0,bull,False,False,2
2023-03-19,10434.843058007395,0.0,0.0,bull,False,False,2
2023-03-20,10452.049793027647,0.0,0.0,bull,False,False,2
2023-03-21,10391.478152803093,0.005795192466932227,0.005795192466932227,bull,False,False,2
2023-03-22,10305.241175545287,0.008298817164384211,0.01404591638860095,bull,False,False,1
2023-03-23,10272.552610239984,0.0031720330216894253,0.017173395299685847,bull,False,False,1
2023-03-24,10265.061502586856,0.0007292352677425693,0.017890107121909,bull,False,False,1
2023-03-25,10277.763253607374,0.0,0.016674866927684915,bull,False,False,1
2023-03-26,10275.408731183214,0.00022908899203669318,0.016900135891264798,bull,False,False,1
2023-03-27,10247.227262760314,0.002742612888709318,0.002742612888709318,bull,False,False,1
2023-03-28,10253.041401355787,0.0,0.0021767824923155685,bull,False,False,1
2023-03-29,10307.232951069032,0.0,0.0,bull,False,False,1
2023-03-30,10256.144518383477,0.004956561370843667,0.004956561370843667,bull,False,False,1
2023-03-31,10212.684418737937,0.004237469505976618,0.009173027599156834,bull,False,False,0
