date,equity,dd_day,dd_week,regime,halted_today,halted_week,n_positions
2022-01-31,10000.0,0.0,0.0,choppy,False,False,0
2022-02-01,10000.0,0.0,0.0,choppy,False,False,2
2022-02-02,10023.782850481643,0.0,0.0,choppy,False,False,2
2022-02-03,10041.037366706132,0.0,0.0,choppy,False,False,2
2022-02-04,10041.661895735424,0.0,0.0,choppy,False,False,2
2022-02-07,9976.789599651891,0.006460314712556046,0.006460314712556046,choppy,False,False,1
2022-02-08,9980.589315465557,0.0,0.006081919596974671,choppy,False,False,1
2022-02-09,9983.515945313935,0.0,0.005790470842897323,choppy,False,False,1
2022-02-10,9985.724009414427,0.0,0.005570580537545576,choppy,False,False,1
2022-02-11,9983.188923761956,0.00025387099123518487,0.005823037319977939,choppy,False,False,1
2022-02-14,9984.197562467478,0.0,0.0,choppy,False,False,1
2022-02-15,9985.536651771614,0.0,0.0,choppy,False,False,1
2022-02-16,9986.75241339038,0.0,0.0,choppy,False,False,1
2022-02-17,9988.941616381779,0.0,0.0,choppy,False,False,1
2022-02-18,9989.878336049997,0.0,0.0,choppy,False,False,1
2022-02-21,9992.082456506181,0.0,0.0,choppy,False,False,1
2022-02-22,9997.748035226396,0.0,0.0,choppy,False,False,1
2022-02-23,9999.04356252011,0.0,0.0,choppy,False,False,1
2022-02-24,10001.195223778594,0.0,0.0,choppy,False,False,1
2022-02-25,10005.528133207996,0.0,0.0,choppy,False,False,1
2022-02-28,10008.812227661901,0.0,0.0,choppy,False,False,1
2022-03-01,10013.926111084213,0.0,0.0,choppy,False,False,1
2022-03-02,10017.349379052364,0.0,0.0,choppy,False,False,1
2022-03-03,10021.746687625124,0.0,0.0,choppy,False,False,1
2022-03-04,10028.653153906813,0.0,0.0,choppy,False,False,1
2022-03-07,10034.241575018103,0.0,0.0,choppy,False,False,1
2022-03-08,10039.365513950212,0.0,0.0,choppy,False,False,1
2022-03-09,10042.769688537268,0.0,0.0,choppy,False,False,1
2022-03-10,10047.820254955486,0.0,0.0,choppy,False,False,1
2022-03-11,10055.85722653677,0.0,0.0,choppy,False,False,1
2022-03-14,10062.675930114603,0.0,0.0,choppy,False,False,2
2022-03-15,10056.374010392645,0.0006262667868591973,0.0006262667868591973,choppy,False,False,2
2022-03-16,10081.66461508587,0.0,0.0,choppy,False,False,2
2022-03-17,10095.829593098559,0.0,0.0,choppy,False,False,2
2022-03-18,10129.80620637904,0.0,0.0,choppy,False,False,2
2022-03-21,10159.294862811732,0.0,0.0,choppy,False,False,2
2022-03-22,10183.443891922914,0.0,0.0,choppy,False,False,2
2022-03-23,10194.286408504862,0.0,0.0,choppy,False,False,2
2022-03-24,10205.852648746913,0.0,0.0,choppy,False,False,2
2022-03-25,10229.032575046625,0.0,0.0,choppy,False,False,2
2022-03-28,10259.236064575383,0.0,0.0,choppy,False,False,3
2022-03-29,10312.334259424268,0.0,0.0,choppy,False,False,3
2022-03-30,10331.402017175922,0.0,0.0,choppy,False,False,3
2022-03-31,10372.344646001577,0.0,0.0,choppy,False,False,3
2022-04-01,10336.376305526852,0.0034677155168180945,0.0034677155168180945,choppy,False,False,3
2022-04-04,10304.946295466161,0.0030407184424859823,0.0030407184424859823,choppy,False,False,3
2022-04-05,10279.730035648934,0.00244700545681849,0.005480283244683061,choppy,False,False,3
2022-04-06,10191.277499149854,0.008604558309638202,0.014037686137589055,choppy,False,False,2
2022-04-07,10069.337714728937,0.011965112757560395,0.025834836397657955,choppy,False,False,1
2022-04-08,10065.439902943026,0.00038709713551566974,0.026211932942007573,choppy,False,False,1
2022-04-11,10060.542191061322,0.00048658696777592017,0.00048658696777592017,bull,False,False,1
2022-04-12,10045.855587364993,0.001459822285659528,0.0019456989229359775,choppy,False,False,0
2022-04-13,10045.855587364993,0.0,0.0019456989229359775,choppy,False,False,0
2022-04-14,10045.855587364993,0.0,0.0019456989229359775,choppy,False,False,0
2022-04-15,10045.855587364993,0.0,0.0019456989229359775,choppy,False,False,0
2022-04-18,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-04-19,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-04-20,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-04-21,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-04-22,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-04-25,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-04-26,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-04-27,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-04-28,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-04-29,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-05-02,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-05-03,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-05-04,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-05-05,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-05-06,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-05-09,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-05-10,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-05-11,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-05-12,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-05-13,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-05-16,10045.855587364993,0.0,0.0,choppy,False,False,0
2022-05-17,10045.855587364993,0.0,0.0,bear,False,False,0
2022-05-18,10045.855587364993,0.0,0.0,bear,False,False,0
2022-05-19,10045.855587364993,0.0,0.0,bear,False,False,0
2022-05-20,10045.855587364993,0.0,0.0,bear,False,False,0
2022-05-23,10045.855587364993,0.0,0.0,bear,False,False,0
2022-05-24,10045.855587364993,0.0,0.0,bear,False,False,0
2022-05-25,10045.855587364993,0.0,0.0,bear,False,False,0
2022-05-26,10045.855587364993,0.0,0.0,bear,False,False,0
2022-05-27,10045.855587364993,0.0,0.0,bear,False,False,0
2022-05-30,10045.855587364993,0.0,0.0,bear,False,False,0
2022-05-31,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-01,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-02,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-03,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-06,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-07,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-08,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-09,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-10,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-13,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-14,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-15,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-16,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-17,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-20,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-21,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-22,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-23,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-24,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-27,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-28,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-29,10045.855587364993,0.0,0.0,bear,False,False,0
2022-06-30,10045.855587364993,0.0,0.0,bear,False,False,0
2022-07-01,10045.855587364993,0.0,0.0,bear,False,False,0
2022-07-04,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-05,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-06,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-07,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-08,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-11,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-12,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-13,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-14,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-15,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-18,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-19,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-20,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-21,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-22,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-25,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-26,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-27,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-28,10045.855587364993,0.0,0.0,crash,False,False,0
2022-07-29,10045.855587364993,0.0,0.0,crash,False,False,0
2022-08-01,10045.855587364993,0.0,0.0,high_vol_cluster,False,False,0
2022-08-02,10045.855587364993,0.0,0.0,crash,False,False,0
2022-08-03,10045.855587364993,0.0,0.0,crash,False,False,0
2022-08-04,10045.855587364993,0.0,0.0,crash,False,False,0
