date,equity,dd_day,dd_week,regime,halted_today,halted_week,n_positions
2022-01-31,10000.0,0.0,0.0,choppy,False,False,0
2022-02-01,10000.0,0.0,0.0,choppy,False,False,0
2022-02-02,10000.0,0.0,0.0,choppy,False,False,0
2022-02-03,10000.0,0.0,0.0,choppy,False,False,0
2022-02-04,10000.0,0.0,0.0,choppy,False,False,0
2022-02-07,10000.0,0.0,0.0,choppy,False,False,0
2022-02-08,10000.0,0.0,0.0,choppy,False,False,0
2022-02-09,10000.0,0.0,0.0,choppy,False,False,0
2022-02-10,10000.0,0.0,0.0,choppy,False,False,0
2022-02-11,10000.0,0.0,0.0,choppy,False,False,0
2022-02-14,10000.0,0.0,0.0,choppy,False,False,0
2022-02-15,10000.0,0.0,0.0,choppy,False,False,0
2022-02-16,10000.0,0.0,0.0,choppy,False,False,0
2022-02-17,10000.0,0.0,0.0,choppy,False,False,0
2022-02-18,10000.0,0.0,0.0,choppy,False,False,0
2022-02-21,10000.0,0.0,0.0,choppy,False,False,0
2022-02-22,10000.0,0.0,0.0,choppy,False,False,0
2022-02-23,10000.0,0.0,0.0,choppy,False,False,0
2022-02-24,10000.0,0.0,0.0,choppy,False,False,0
2022-02-25,10000.0,0.0,0.0,choppy,False,False,0
2022-02-28,10000.0,0.0,0.0,choppy,False,False,0
2022-03-01,10000.0,0.0,0.0,choppy,False,False,0
2022-03-02,10000.0,0.0,0.0,choppy,False,False,0
2022-03-03,10000.0,0.0,0.0,choppy,False,False,0
2022-03-04,10000.0,0.0,0.0,choppy,False,False,0
2022-03-07,10000.0,0.0,0.0,choppy,False,False,0
2022-03-08,10000.0,0.0,0.0,choppy,False,False,0
2022-03-09,10000.0,0.0,0.0,choppy,False,False,0
2022-03-10,10000.0,0.0,0.0,choppy,False,False,0
2022-03-11,10000.0,0.0,0.0,choppy,False,False,0
2022-03-14,10000.0,0.0,0.0,choppy,False,False,1
2022-03-15,9989.691959484417,0.0010308040515583344,0.0010308040515583344,choppy,False,False,1
2022-03-16,10010.426169852904,0.0,0.0,choppy,False,False,1
2022-03-17,10023.485925458142,0.0,0.0,choppy,False,False,1
2022-03-18,10047.777004425228,0.0,0.0,choppy,False,False,1
2022-03-21,10072.145340891382,0.0,0.0,choppy,False,False,1
2022-03-22,10090.479183318866,0.0,0.0,choppy,False,False,1
2022-03-23,10101.423698957033,0.0,0.0,choppy,False,False,2
2022-03-24,10121.48107722855,0.0,0.0,choppy,False,False,2
2022-03-25,10149.067691732149,0.0,0.0,choppy,False,False,2
2022-03-28,10189.732188785762,0.0,0.0,choppy,False,False,2
2022-03-29,10235.73506482499,0.0,0.0,choppy,False,False,2
