symbol,entry_date,exit_date,entry_price,exit_price,qty,r_multiple,pnl,exit_reason
ETH,2023-02-19,2023-03-01,1593.792793170617,1574.0969752112674,1.5977318295362137,-0.17809021851602713,-31.468635262403847,signal
AVAX,2023-02-09,2023-03-04,18.488140691386423,19.4128706779338,135.2218182310103,0.70867426761677,125.04367015367393,stop
BTC,2023-02-13,2023-03-05,33723.69332440796,33004.3574503837,0.07434667057267234,-0.3924714033164425,-53.48022725718714,stop
ETH,2023-03-02,2023-03-06,1590.9080696728647,1589.2991273410928,1.6105272640624062,-0.01508676346373904,-2.5912454916228085,signal
BTC,2023-03-16,2023-03-27,35317.883628899246,34575.11319962903,0.07105113989566156,-0.3070983837272896,-52.77468568043887,stop
SOL,2023-03-24,2023-03-29,65.65988675606918,63.97109025597319,38.38259291217129,-0.3788299964976102,-64.82038857468429,signal
ETH,2023-03-26,2023-04-03,1704.928057132346,1670.94847208291,1.4591432483997142,-0.4041229977778426,-49.58108210830853,signal
AVAX,2023-03-24,2023-04-15,19.762723874851776,20.506030642972483,127.52274028502927,0.5008063939478722,94.7885159431614,stop
SOL,2023-04-01,2023-04-16,68.44707501922203,67.08113638437362,36.53118156569039,-0.2501693820173139,-49.89935227723834,stop
BTC,2023-05-02,2023-05-07,37142.12521440582,35890.88003948372,0.06652581125006099,-0.5153806714262977,-83.24010033441716,signal
AVAX,2023-05-01,2023-05-07,20.51117708937088,19.896034624855133,120.85138417754594,-0.3792409592215883,-74.34081830311477,signal
ETH,2023-05-15,2023-05-16,1628.0573064687449,1620.0509859058218,1.4983556801160347,-0.09023982372838439,-11.996315892285583,signal
AVAX,2023-05-17,2023-05-26,21.865209183878704,21.235243299540397,111.42860849120792,-0.3695391350811524,-70.19622188875087,signal
BTC,2023-05-19,2023-05-27,38664.6163111292,38026.3607735332,0.06281432846742349,-0.2550061245467931,-40.09159298470711,stop
AVAX,2023-06-23,2023-06-25,21.524148032685577,21.31649068359869,111.9132741678077,-0.14671116878753243,-23.239613841320903,signal
AVAX,2023-06-26,2023-07-10,21.883836898745223,22.03153838447481,109.8083479450477,0.08714854293350541,16.21885613699507,signal
ETH,2023-07-17,2023-07-18,1396.617307712572,1367.275890675055,1.7889876750366256,-0.5192165659277461,-52.49143344822753,signal
BTC,2023-07-07,2023-08-02,37119.50085333193,42765.89781505712,0.06506267329920096,3.137433087347393,367.36968083832716,stop
SOL,2023-07-09,2023-08-02,61.01389603620404,64.6808358928698,39.69073128919982,1.1652563305747348,145.54352450457742,stop
SOL,2023-08-14,2023-08-24,71.93638647313668,70.74968747976007,35.06136820619801,-0.2842400322794532,-41.60729035670183,signal
BTC,2023-09-03,2023-09-05,43549.31354288124,42004.928676180025,0.05767682901581394,-0.5725453015629309,-89.0752218913365,signal
BTC,2023-09-06,2023-09-07,42681.75028843666,48335.10947860797,0.058327446477059244,1.698713883851507,329.74600558030795,signal
ETH,2023-11-03,2023-11-06,1085.1098871292377,1028.9115553034044,2.370224469795797,-0.7924760200686803,-133.20266125529398,stop
ETH,2023-11-08,2023-11-11,1067.0527638025096,1037.0433371514666,2.237144871010396,-0.3320563297139212,-67.1354349143435,signal
BTC,2023-11-04,2023-11-14,51160.30546877424,51008.10343602646,0.043409344842610054,-0.031969738807174415,-6.606990525294624,signal
BTC,2023-12-07,2023-12-13,49743.67691238522,47807.30826525314,0.04303078096839786,-0.41327508117878875,-83.32345512881356,signal
AVAX,2023-12-13,2023-12-19,11.31525373642468,11.322768691549392,220.88650680359183,0.008886586012856159,1.6599521862834354,signal
BTC,2023-12-17,2023-12-31,50377.96264160306,49643.30463028967,0.04953987339362924,-0.23183978728218155,-36.39486486808076,signal
BTC,2024-01-30,2024-02-04,50240.688362811554,48565.66070207522,0.0495754183397758,-0.48405153404955176,-83.0401970116998,stop
SOL,2024-02-07,2024-02-11,25.71547196434898,25.19640263539296,96.04891162161073,-0.32153405237676586,-49.856044102385354,signal
BTC,2024-02-21,2024-02-29,47164.59305668448,45475.165064842695,0.05311142982244972,-0.5145803468636901,-89.72793622878733,signal
ETH,2024-02-28,2024-03-07,984.0820183040164,941.7368876688308,2.464341102877401,-0.6560716958519868,-104.35284593100083,stop
BTC,2024-03-06,2024-03-10,47865.983778083566,45581.28353065037,0.0504586106326218,-0.9635752551918247,-115.28280019748637,stop
AVAX,2024-02-23,2024-03-13,11.60444851477872,12.20809981757085,210.4662281283289,0.6325701626333105,127.04821280341142,signal
BTC,2024-03-21,2024-03-27,46644.70566523224,46409.48609886918,0.054318766121021614,-0.08808050258362501,-12.77683661236333,signal
SOL,2024-02-13,2024-04-11,25.197028877137296,32.00734869275316,97.53051024265716,5.1213260966520355,664.2139665326943,signal
BTC,2024-04-15,2024-05-04,47085.73024908307,50120.521439099364,0.05468237424496404,0.9376193808397892,165.9495876077908,stop
SOL,2024-04-24,2024-05-11,32.555552353618104,32.4562467363739,80.85538722162211,-0.04299135861082755,-8.029394135562411,stop
