date,equity,dd_day,dd_week,regime,halted_today,halted_week,n_positions
2023-01-01,10000.0,0.0,0.0,bull,False,False,0
2023-01-02,10000.0,0.0,0.0,bull,False,False,0
2023-01-03,10000.0,0.0,0.0,bull,False,False,0
2023-01-04,10000.0,0.0,0.0,bull,False,False,0
2023-01-05,10000.0,0.0,0.0,bull,False,False,0
2023-01-06,10000.0,0.0,0.0,bull,False,False,0
2023-01-07,10000.0,0.0,0.0,bull,False,False,0
2023-01-08,10000.0,0.0,0.0,bull,False,False,0
2023-01-09,10000.0,0.0,0.0,bull,False,False,0
2023-01-10,10000.0,0.0,0.0,bull,False,False,0
2023-01-11,10000.0,0.0,0.0,bull,False,False,0
2023-01-12,10000.0,0.0,0.0,bull,False,False,0
2023-01-13,10000.0,0.0,0.0,bull,False,False,0
2023-01-14,10000.0,0.0,0.0,bull,False,False,0
2023-01-15,10000.0,0.0,0.0,bull,False,False,0
2023-01-16,10000.0,0.0,0.0,bull,False,False,0
2023-01-17,10000.0,0.0,0.0,bull,False,False,0
2023-01-18,10000.0,0.0,0.0,bull,False,False,0
2023-01-19,10000.0,0.0,0.0,bull,False,False,0
2023-01-20,10000.0,0.0,0.0,bull,False,False,0
2023-01-21,10000.0,0.0,0.0,bull,False,False,0
2023-01-22,10000.0,0.0,0.0,bull,False,False,0
2023-01-23,10000.0,0.0,0.0,bull,False,False,0
2023-01-24,10000.0,0.0,0.0,bull,False,False,0
2023-01-25,10000.0,0.0,0.0,bull,False,False,0
2023-01-26,10000.0,0.0,0.0,bull,False,False,0
2023-01-27,10000.0,0.0,0.0,bull,False,False,0
2023-01-28,10000.0,0.0,0.0,bull,False,False,0
2023-01-29,10000.0,0.0,0.0,bull,False,False,0
2023-01-30,10000.0,0.0,0.0,bull,False,False,0
2023-01-31,10000.0,0.0,0.0,bull,False,False,0
2023-02-01,10000.0,0.0,0.0,bull,False,False,0
2023-02-02,10000.0,0.0,0.0,bull,False,False,0
2023-02-03,10000.0,0.0,0.0,bull,False,False,0
2023-02-04,10000.0,0.0,0.0,bull,False,False,0
2023-02-05,10000.0,0.0,0.0,bull,False,False,0
2023-02-06,10000.0,0.0,0.0,bull,False,False,0
2023-02-07,10000.0,0.0,0.0,bull,False,False,0
2023-02-08,10000.0,0.0,0.0,bull,False,False,0
2023-02-09,10000.0,0.0,0.0,bull,False,False,1
2023-02-10,10055.902358146655,0.0,0.0,bull,False,False,1
2023-02-11,10009.646898916033,0.004599831778711447,0.004599831778711447,bull,False,False,1
2023-02-12,9972.884211087887,0.003672725741417246,0.00825566359954883,bull,False,False,1
2023-02-13,10028.977272334352,0.0,0.0,bull,False,False,2
2023-02-14,10080.4717955761,0.0,0.0,bull,False,False,2
2023-02-15,9981.872870031633,0.009781181629587852,0.009781181629587852,bull,False,False,2
2023-02-16,10057.663123258644,0.0,0.002262659206830606,bull,False,False,2
2023-02-17,10179.353950087701,0.0,0.0,bull,False,False,2
2023-02-18,10119.963377571527,0.005834414718987465,0.005834414718987465,bull,False,False,2
2023-02-19,10185.813901336489,0.0,0.0,bull,False,False,3
2023-02-20,10111.447617257101,0.007300966304678906,0.007300966304678906,bull,False,False,3
2023-02-21,10015.717590431756,0.009467489764963453,0.01669933424587847,bull,False,False,3
2023-02-22,10117.980265358083,0.0,0.0066596186260094205,bull,False,False,3
2023-02-23,10145.074341184369,0.0,0.0039996371960786346,bull,False,False,3
2023-02-24,10308.18067042141,0.0,0.0,bull,False,False,3
2023-02-25,10270.732057136041,0.003632902301841208,0.003632902301841208,bull,False,False,3
2023-02-26,10233.08604223851,0.0036653682218664163,0.0072849545990573104,bull,False,False,3
2023-02-27,10358.905387704564,0.0,0.0,bull,False,False,3
2023-02-28,10348.854161201973,0.0009702981276884771,0.0009702981276884771,bull,False,False,3
2023-03-01,10250.125171519549,0.00954008899386762,0.010501130391067367,bull,False,False,2
2023-03-02,10248.80328330017,0.00012896312945043104,0.010628739261879799,bull,False,False,3
2023-03-03,10250.530127184245,0.0,0.01046203787602446,bull,False,False,3
2023-03-04,10182.5343665869,0.006633389664113205,0.017026028766225283,bull,False,False,2
2023-03-05,10026.998176862968,0.015274801353414642,0.03204076091239831,bull,False,False,1
2023-03-06,10037.503562142461,0.0,0.0,bull,False,False,0
2023-03-07,10037.503562142461,0.0,0.0,bull,False,False,0
2023-03-08,10037.503562142461,0.0,0.0,bull,False,False,0
2023-03-09,10037.503562142461,0.0,0.0,bull,False,False,0
2023-03-10,10037.503562142461,0.0,0.0,bull,False,False,0
2023-03-11,10037.503562142461,0.0,0.0,bull,False,False,0
2023-03-12,10037.503562142461,0.0,0.0,bull,False,False,0
2023-03-13,10037.503562142461,0.0,0.0,bull,False,False,0
2023-03-14,10037.503562142461,0.0,0.0,bull,False,False,0
2023-03-15,10037.503562142461,0.0,0.0,bull,False,False,0
2023-03-16,10037.503562142461,0.0,0.0,bull,False,False,1
2023-03-17,10062.327274633162,0.0,0.0,bull,False,False,1
2023-03-18,10052.859784342967,0.0009408847507934344,0.0009408847507934344,bull,False,False,1
2023-03-19,10043.516036826482,0.0009294616374772546,0.001869471871989539,bull,False,False,1
